Year,BA,Scenario,Threshold,Peak_Load,Hours_Above_Threshold,Percent_Above_Threshold
2095,PNM,rcp85cooler_ssp3,0.9,4615.06,199.0,2.271689497716895
2095,PSCO,rcp85cooler_ssp3,0.9,15450.99,97.0,1.1073059360730595
2095,PSEI,rcp85cooler_ssp3,0.9,6758.98,114.0,1.3013698630136987
2095,SC,rcp85cooler_ssp3,0.9,5356.27,255.0,2.910958904109589
2095,SCEG,rcp85cooler_ssp3,0.9,5478.44,240.0,2.73972602739726
2095,SCL,rcp85cooler_ssp3,0.9,2145.31,184.0,2.1004566210045663
2095,SEC,rcp85cooler_ssp3,0.9,368.76,53.0,0.6050228310502284
2095,SOCO,rcp85cooler_ssp3,0.9,47797.3,210.0,2.3972602739726026
2095,SPA,rcp85cooler_ssp3,0.9,130.49,215.0,2.4543378995433787
2095,SRP,rcp85cooler_ssp3,0.9,10852.23,37.0,0.4223744292237443
2095,SWPP,rcp85cooler_ssp3,0.9,68411.46,179.0,2.04337899543379
2095,TAL,rcp85cooler_ssp3,0.9,801.56,105.0,1.1986301369863013
2095,TEC,rcp85cooler_ssp3,0.9,5504.04,387.0,4.417808219178082
2095,TEPC,rcp85cooler_ssp3,0.9,4957.51,43.0,0.4908675799086758
2095,TIDC,rcp85cooler_ssp3,0.9,1066.0,59.0,0.6735159817351598
2095,TPWR,rcp85cooler_ssp3,0.9,1107.37,145.0,1.6552511415525113
2095,TVA,rcp85cooler_ssp3,0.9,34254.67,126.0,1.4383561643835616
2095,WACM,rcp85cooler_ssp3,0.9,7671.05,150.0,1.7123287671232876
2095,WALC,rcp85cooler_ssp3,0.9,2565.75,155.0,1.7694063926940637
2095,WAUW,rcp85cooler_ssp3,0.9,211.2,43.0,0.4908675799086758
2020,AEC,rcp85cooler_ssp5,0.9,1095.1,4.0,0.045542525333029715
2020,AECI,rcp85cooler_ssp5,0.9,4564.44,164.0,1.8672435386542185
2020,AVA,rcp85cooler_ssp5,0.9,2546.98,80.0,0.9108505066605944
2020,AZPS,rcp85cooler_ssp5,0.9,8265.4,98.0,1.115791870659228
2020,BANC,rcp85cooler_ssp5,0.9,4708.13,48.0,0.5465103039963566
2020,BPAT,rcp85cooler_ssp5,0.9,11947.84,36.0,0.40988272799726744
2020,CHPD,rcp85cooler_ssp5,0.9,562.03,33.0,0.37572583399749515
2020,CISO,rcp85cooler_ssp5,0.9,53017.55,63.0,0.717294773995218
2020,CPLE,rcp85cooler_ssp5,0.9,12892.7,56.0,0.637595354662416
2020,DOPD,rcp85cooler_ssp5,0.9,426.86,34.0,0.3871114653307526
2020,DUK,rcp85cooler_ssp5,0.9,21514.5,89.0,1.0133211886599112
2020,EPE,rcp85cooler_ssp5,0.9,1832.54,144.0,1.6395309119890698
2020,ERCO,rcp85cooler_ssp5,0.9,69107.39,166.0,1.8900148013207334
2020,FMPP,rcp85cooler_ssp5,0.9,4017.36,138.0,1.5712171239895254
2020,FPC,rcp85cooler_ssp5,0.9,13000.15,86.0,0.9791642946601389
2020,FPL,rcp85cooler_ssp5,0.9,26859.41,286.0,3.2562905613116246
2020,GCPD,rcp85cooler_ssp5,0.9,952.0,94.0,1.0702493453261983
2020,GVL,rcp85cooler_ssp5,0.9,491.55,53.0,0.6034384606626437
2020,HST,rcp85cooler_ssp5,0.9,113.83,513.0,5.840828873961061
2020,IID,rcp85cooler_ssp5,0.9,1168.92,22.0,0.25048388933166343
2020,IPCO,rcp85cooler_ssp5,0.9,3808.15,57.0,0.6489809859956734
2020,ISNE,rcp85cooler_ssp5,0.9,28411.06,81.0,0.9222361379938518
2020,JEA,rcp85cooler_ssp5,0.9,3051.05,63.0,0.717294773995218
2020,LDWP,rcp85cooler_ssp5,0.9,7006.99,86.0,0.9791642946601389
2020,LGEE,rcp85cooler_ssp5,0.9,6270.82,92.0,1.0474780826596835
2020,MISO,rcp85cooler_ssp5,0.9,122520.81,124.0,1.4118182853239212
2020,NEVP,rcp85cooler_ssp5,0.9,9802.77,112.0,1.275190709324832
2020,NSB,rcp85cooler_ssp5,0.9,111.8,19.0,0.21632699533189115
2020,NWMT,rcp85cooler_ssp5,0.9,1506.09,204.0,2.3226687919845155
2020,NYIS,rcp85cooler_ssp5,0.9,33371.97,72.0,0.8197654559945349
2020,PACE,rcp85cooler_ssp5,0.9,9333.66,171.0,1.9469429579870203
2020,PACW,rcp85cooler_ssp5,0.9,4141.27,31.0,0.3529545713309803
2020,PGE,rcp85cooler_ssp5,0.9,4299.13,14.0,0.159398838665604
2020,PJM,rcp85cooler_ssp5,0.9,172235.19,105.0,1.19549128999203
2020,PNM,rcp85cooler_ssp5,0.9,2768.78,192.0,2.1860412159854263
2020,PSCO,rcp85cooler_ssp5,0.9,8384.24,114.0,1.2979619719913469
2020,PSEI,rcp85cooler_ssp5,0.9,6329.72,87.0,0.9905499259933963
2020,SC,rcp85cooler_ssp5,0.9,6199.24,6.0,0.06831378799954457
2020,SCEG,rcp85cooler_ssp5,0.9,5837.98,70.0,0.7969941933280201
2020,SCL,rcp85cooler_ssp5,0.9,2039.24,116.0,1.3207332346578617
2020,SEC,rcp85cooler_ssp5,0.9,308.34,47.0,0.5351246726630992
2020,SOCO,rcp85cooler_ssp5,0.9,45327.71,200.0,2.2771262666514858
2020,SPA,rcp85cooler_ssp5,0.9,114.1,184.0,2.094956165319367
2020,SRP,rcp85cooler_ssp5,0.9,7929.53,124.0,1.4118182853239212
2020,SWPP,rcp85cooler_ssp5,0.9,54931.83,181.0,2.0607992713195946
2020,TAL,rcp85cooler_ssp5,0.9,657.73,79.0,0.8994648753273369
2020,TEC,rcp85cooler_ssp5,0.9,4754.97,245.0,2.78947967664807
2020,TEPC,rcp85cooler_ssp5,0.9,3586.02,106.0,1.2068769213252875
2020,TIDC,rcp85cooler_ssp5,0.9,696.66,40.0,0.4554252533302972
2020,TPWR,rcp85cooler_ssp5,0.9,1057.26,120.0,1.3662757599908915
2020,TVA,rcp85cooler_ssp5,0.9,33834.9,127.0,1.4459751793236935
2020,WACM,rcp85cooler_ssp5,0.9,4545.57,176.0,2.0038711146533075
2020,WALC,rcp85cooler_ssp5,0.9,1775.56,211.0,2.4023682113173175
2020,WAUW,rcp85cooler_ssp5,0.9,138.15,64.0,0.7286804053284754
2025,AEC,rcp85cooler_ssp5,0.9,1634.55,11.0,0.12557077625570776
2025,AECI,rcp85cooler_ssp5,0.9,5326.92,10.0,0.1141552511415525
2025,AVA,rcp85cooler_ssp5,0.9,2722.89,56.0,0.6392694063926941
2025,AZPS,rcp85cooler_ssp5,0.9,8606.06,87.0,0.9931506849315069
2025,BANC,rcp85cooler_ssp5,0.9,4970.88,45.0,0.5136986301369862
2025,BPAT,rcp85cooler_ssp5,0.9,12006.75,78.0,0.8904109589041096
2025,CHPD,rcp85cooler_ssp5,0.9,534.1,42.0,0.4794520547945206
2025,CISO,rcp85cooler_ssp5,0.9,55703.78,34.0,0.3881278538812785
2025,CPLE,rcp85cooler_ssp5,0.9,15954.76,9.0,0.10273972602739725
2025,DOPD,rcp85cooler_ssp5,0.9,395.17,165.0,1.8835616438356164
2025,DUK,rcp85cooler_ssp5,0.9,24605.27,11.0,0.12557077625570776
2025,EPE,rcp85cooler_ssp5,0.9,1838.69,120.0,1.36986301369863
2025,ERCO,rcp85cooler_ssp5,0.9,68255.84,252.0,2.8767123287671232
2025,FMPP,rcp85cooler_ssp5,0.9,4653.04,11.0,0.12557077625570776
2025,FPC,rcp85cooler_ssp5,0.9,16503.08,5.0,0.05707762557077625
2025,FPL,rcp85cooler_ssp5,0.9,28277.36,163.0,1.860730593607306
2025,GCPD,rcp85cooler_ssp5,0.9,1030.86,180.0,2.054794520547945
2025,GVL,rcp85cooler_ssp5,0.9,583.39,6.0,0.0684931506849315
2025,HST,rcp85cooler_ssp5,0.9,118.27,496.0,5.662100456621005
2025,IID,rcp85cooler_ssp5,0.9,1197.55,47.0,0.5365296803652968
2025,IPCO,rcp85cooler_ssp5,0.9,4200.46,72.0,0.821917808219178
2025,ISNE,rcp85cooler_ssp5,0.9,27816.15,34.0,0.3881278538812785
2025,JEA,rcp85cooler_ssp5,0.9,4801.53,4.0,0.045662100456621
2025,LDWP,rcp85cooler_ssp5,0.9,7461.63,43.0,0.4908675799086758
2025,LGEE,rcp85cooler_ssp5,0.9,6744.47,19.0,0.2168949771689498
2025,MISO,rcp85cooler_ssp5,0.9,116150.04,232.0,2.6484018264840183
2025,NEVP,rcp85cooler_ssp5,0.9,10454.66,106.0,1.2100456621004567
2025,NSB,rcp85cooler_ssp5,0.9,149.85,5.0,0.05707762557077625
2025,NWMT,rcp85cooler_ssp5,0.9,1577.77,197.0,2.2488584474885847
2025,NYIS,rcp85cooler_ssp5,0.9,31817.56,60.0,0.684931506849315
2025,PACE,rcp85cooler_ssp5,0.9,9989.56,123.0,1.404109589041096
2025,PACW,rcp85cooler_ssp5,0.9,4128.86,35.0,0.3995433789954338
2025,PGE,rcp85cooler_ssp5,0.9,4347.2,35.0,0.3995433789954338
2025,PJM,rcp85cooler_ssp5,0.9,162596.24,158.0,1.8036529680365299
2025,PNM,rcp85cooler_ssp5,0.9,2841.42,134.0,1.5296803652968036
2025,PSCO,rcp85cooler_ssp5,0.9,8736.8,92.0,1.0502283105022832
2025,PSEI,rcp85cooler_ssp5,0.9,6639.7,54.0,0.6164383561643836
2025,SC,rcp85cooler_ssp5,0.9,7159.69,9.0,0.10273972602739725
2025,SCEG,rcp85cooler_ssp5,0.9,6840.02,7.0,0.07990867579908677
2025,SCL,rcp85cooler_ssp5,0.9,2116.8,55.0,0.6278538812785388
2025,SEC,rcp85cooler_ssp5,0.9,505.56,11.0,0.12557077625570776
2025,SOCO,rcp85cooler_ssp5,0.9,55848.78,15.0,0.17123287671232876
2025,SPA,rcp85cooler_ssp5,0.9,117.1,94.0,1.0730593607305936
2025,SRP,rcp85cooler_ssp5,0.9,8339.09,93.0,1.0616438356164384
2025,SWPP,rcp85cooler_ssp5,0.9,50641.91,231.0,2.636986301369863
2025,TAL,rcp85cooler_ssp5,0.9,940.57,6.0,0.0684931506849315
2025,TEC,rcp85cooler_ssp5,0.9,5282.98,22.0,0.2511415525114155
2025,TEPC,rcp85cooler_ssp5,0.9,3755.13,72.0,0.821917808219178
2025,TIDC,rcp85cooler_ssp5,0.9,713.77,61.0,0.6963470319634704
2025,TPWR,rcp85cooler_ssp5,0.9,1120.96,94.0,1.0730593607305936
2025,TVA,rcp85cooler_ssp5,0.9,40746.83,23.0,0.2625570776255708
2025,WACM,rcp85cooler_ssp5,0.9,4744.14,116.0,1.3242009132420092
2025,WALC,rcp85cooler_ssp5,0.9,1930.36,162.0,1.8493150684931507
2025,WAUW,rcp85cooler_ssp5,0.9,142.77,124.0,1.4155251141552512
2030,AEC,rcp85cooler_ssp5,0.9,1096.69,110.0,1.2557077625570776
2030,AECI,rcp85cooler_ssp5,0.9,4760.34,82.0,0.9360730593607305
2030,AVA,rcp85cooler_ssp5,0.9,3021.36,83.0,0.9474885844748858
2030,AZPS,rcp85cooler_ssp5,0.9,10222.31,34.0,0.3881278538812785
2030,BANC,rcp85cooler_ssp5,0.9,5583.21,52.0,0.593607305936073
2030,BPAT,rcp85cooler_ssp5,0.9,13617.58,78.0,0.8904109589041096
2030,CHPD,rcp85cooler_ssp5,0.9,618.99,50.0,0.5707762557077625
2030,CISO,rcp85cooler_ssp5,0.9,60097.16,57.0,0.6506849315068494
2030,CPLE,rcp85cooler_ssp5,0.9,13523.12,75.0,0.8561643835616438
2030,DOPD,rcp85cooler_ssp5,0.9,452.54,91.0,1.038812785388128
2030,DUK,rcp85cooler_ssp5,0.9,23001.37,91.0,1.038812785388128
2030,EPE,rcp85cooler_ssp5,0.9,2162.39,37.0,0.4223744292237443
2030,ERCO,rcp85cooler_ssp5,0.9,74830.51,196.0,2.237442922374429
2030,FMPP,rcp85cooler_ssp5,0.9,4285.77,290.0,3.3105022831050226
2030,FPC,rcp85cooler_ssp5,0.9,13644.25,282.0,3.219178082191781
2030,FPL,rcp85cooler_ssp5,0.9,29120.92,403.0,4.600456621004566
2030,GCPD,rcp85cooler_ssp5,0.9,1110.6,216.0,2.4657534246575343
2030,GVL,rcp85cooler_ssp5,0.9,522.09,127.0,1.4497716894977168
2030,HST,rcp85cooler_ssp5,0.9,126.26,481.0,5.4908675799086755
2030,IID,rcp85cooler_ssp5,0.9,1332.12,20.0,0.228310502283105
2030,IPCO,rcp85cooler_ssp5,0.9,4547.61,106.0,1.2100456621004567
2030,ISNE,rcp85cooler_ssp5,0.9,28974.93,103.0,1.1757990867579908
2030,JEA,rcp85cooler_ssp5,0.9,3319.71,70.0,0.7990867579908676
2030,LDWP,rcp85cooler_ssp5,0.9,8044.14,57.0,0.6506849315068494
2030,LGEE,rcp85cooler_ssp5,0.9,6589.12,62.0,0.7077625570776256
2030,MISO,rcp85cooler_ssp5,0.9,130690.68,147.0,1.678082191780822
2030,NEVP,rcp85cooler_ssp5,0.9,11292.06,118.0,1.3470319634703196
2030,NSB,rcp85cooler_ssp5,0.9,115.52,138.0,1.5753424657534247
2030,NWMT,rcp85cooler_ssp5,0.9,1763.76,83.0,0.9474885844748858
2030,NYIS,rcp85cooler_ssp5,0.9,33482.26,127.0,1.4497716894977168
2030,PACE,rcp85cooler_ssp5,0.9,11024.99,111.0,1.2671232876712328
2030,PACW,rcp85cooler_ssp5,0.9,4563.41,100.0,1.141552511415525
2030,PGE,rcp85cooler_ssp5,0.9,4772.55,48.0,0.547945205479452
2030,PJM,rcp85cooler_ssp5,0.9,183319.93,58.0,0.6621004566210046
2030,PNM,rcp85cooler_ssp5,0.9,3228.17,70.0,0.7990867579908676
2030,PSCO,rcp85cooler_ssp5,0.9,10078.05,62.0,0.7077625570776256
2030,PSEI,rcp85cooler_ssp5,0.9,7271.22,64.0,0.730593607305936
2030,SC,rcp85cooler_ssp5,0.9,6142.11,116.0,1.3242009132420092
2030,SCEG,rcp85cooler_ssp5,0.9,6280.24,118.0,1.3470319634703196
2030,SCL,rcp85cooler_ssp5,0.9,2268.14,81.0,0.9246575342465754
2030,SEC,rcp85cooler_ssp5,0.9,329.97,141.0,1.6095890410958904
2030,SOCO,rcp85cooler_ssp5,0.9,50212.93,150.0,1.7123287671232876
2030,SPA,rcp85cooler_ssp5,0.9,118.79,133.0,1.5182648401826484
2030,SRP,rcp85cooler_ssp5,0.9,9778.89,44.0,0.502283105022831
2030,SWPP,rcp85cooler_ssp5,0.9,57963.99,114.0,1.3013698630136987
2030,TAL,rcp85cooler_ssp5,0.9,727.12,109.0,1.2442922374429224
2030,TEC,rcp85cooler_ssp5,0.9,5159.94,350.0,3.9954337899543377
2030,TEPC,rcp85cooler_ssp5,0.9,4378.55,41.0,0.46803652968036524
2030,TIDC,rcp85cooler_ssp5,0.9,824.09,38.0,0.4337899543378996
2030,TPWR,rcp85cooler_ssp5,0.9,1224.7,97.0,1.1073059360730595
2030,TVA,rcp85cooler_ssp5,0.9,37167.15,105.0,1.1986301369863013
2030,WACM,rcp85cooler_ssp5,0.9,5345.29,115.0,1.3127853881278537
2030,WALC,rcp85cooler_ssp5,0.9,2072.32,130.0,1.4840182648401825
2030,WAUW,rcp85cooler_ssp5,0.9,158.07,102.0,1.1643835616438356
2035,AEC,rcp85cooler_ssp5,0.9,1173.46,121.0,1.3812785388127853
2035,AECI,rcp85cooler_ssp5,0.9,4737.77,99.0,1.13013698630137
2035,AVA,rcp85cooler_ssp5,0.9,2924.64,57.0,0.6506849315068494
2035,AZPS,rcp85cooler_ssp5,0.9,11103.54,64.0,0.730593607305936
2035,BANC,rcp85cooler_ssp5,0.9,5567.97,54.0,0.6164383561643836
2035,BPAT,rcp85cooler_ssp5,0.9,13458.18,18.0,0.2054794520547945
2035,CHPD,rcp85cooler_ssp5,0.9,610.07,26.0,0.2968036529680365
2035,CISO,rcp85cooler_ssp5,0.9,63073.02,78.0,0.8904109589041096
2035,CPLE,rcp85cooler_ssp5,0.9,14271.97,67.0,0.7648401826484018
2035,DOPD,rcp85cooler_ssp5,0.9,434.28,54.0,0.6164383561643836
2035,DUK,rcp85cooler_ssp5,0.9,24347.77,83.0,0.9474885844748858
2035,EPE,rcp85cooler_ssp5,0.9,2327.91,41.0,0.46803652968036524
2035,ERCO,rcp85cooler_ssp5,0.9,82088.65,109.0,1.2442922374429224
2035,FMPP,rcp85cooler_ssp5,0.9,4715.64,246.0,2.808219178082192
2035,FPC,rcp85cooler_ssp5,0.9,15275.75,141.0,1.6095890410958904
2035,FPL,rcp85cooler_ssp5,0.9,32652.32,244.0,2.7853881278538815
2035,GCPD,rcp85cooler_ssp5,0.9,1138.74,195.0,2.2260273972602738
2035,GVL,rcp85cooler_ssp5,0.9,572.21,115.0,1.3127853881278537
2035,HST,rcp85cooler_ssp5,0.9,138.86,467.0,5.331050228310502
2035,IID,rcp85cooler_ssp5,0.9,1417.18,63.0,0.7191780821917808
2035,IPCO,rcp85cooler_ssp5,0.9,4891.83,63.0,0.7191780821917808
2035,ISNE,rcp85cooler_ssp5,0.9,32506.44,90.0,1.0273972602739725
2035,JEA,rcp85cooler_ssp5,0.9,3532.14,105.0,1.1986301369863013
2035,LDWP,rcp85cooler_ssp5,0.9,8744.99,78.0,0.8904109589041096
2035,LGEE,rcp85cooler_ssp5,0.9,6894.72,147.0,1.678082191780822
2035,MISO,rcp85cooler_ssp5,0.9,146842.27,137.0,1.5639269406392695
2035,NEVP,rcp85cooler_ssp5,0.9,12495.4,99.0,1.13013698630137
2035,NSB,rcp85cooler_ssp5,0.9,123.28,147.0,1.678082191780822
2035,NWMT,rcp85cooler_ssp5,0.9,1784.08,143.0,1.632420091324201
2035,NYIS,rcp85cooler_ssp5,0.9,38004.09,145.0,1.6552511415525113
2035,PACE,rcp85cooler_ssp5,0.9,12089.98,99.0,1.13013698630137
2035,PACW,rcp85cooler_ssp5,0.9,4668.29,27.0,0.3082191780821918
2035,PGE,rcp85cooler_ssp5,0.9,4881.25,27.0,0.3082191780821918
2035,PJM,rcp85cooler_ssp5,0.9,198650.0,155.0,1.7694063926940637
2035,PNM,rcp85cooler_ssp5,0.9,3620.58,103.0,1.1757990867579908
2035,PSCO,rcp85cooler_ssp5,0.9,11447.23,74.0,0.8447488584474886
2035,PSEI,rcp85cooler_ssp5,0.9,7345.49,49.0,0.5593607305936072
2035,SC,rcp85cooler_ssp5,0.9,6570.69,96.0,1.095890410958904
2035,SCEG,rcp85cooler_ssp5,0.9,6773.74,60.0,0.684931506849315
2035,SCL,rcp85cooler_ssp5,0.9,2388.57,48.0,0.547945205479452
2035,SEC,rcp85cooler_ssp5,0.9,397.18,9.0,0.10273972602739725
2035,SOCO,rcp85cooler_ssp5,0.9,53593.2,109.0,1.2442922374429224
2035,SPA,rcp85cooler_ssp5,0.9,125.3,222.0,2.5342465753424657
2035,SRP,rcp85cooler_ssp5,0.9,10651.69,83.0,0.9474885844748858
2035,SWPP,rcp85cooler_ssp5,0.9,59076.6,149.0,1.7009132420091322
2035,TAL,rcp85cooler_ssp5,0.9,787.42,100.0,1.141552511415525
2035,TEC,rcp85cooler_ssp5,0.9,5818.19,122.0,1.3926940639269407
2035,TEPC,rcp85cooler_ssp5,0.9,4728.26,92.0,1.0502283105022832
2035,TIDC,rcp85cooler_ssp5,0.9,828.98,53.0,0.6050228310502284
2035,TPWR,rcp85cooler_ssp5,0.9,1238.13,48.0,0.547945205479452
2035,TVA,rcp85cooler_ssp5,0.9,38783.11,147.0,1.678082191780822
2035,WACM,rcp85cooler_ssp5,0.9,5878.61,185.0,2.1118721461187215
2035,WALC,rcp85cooler_ssp5,0.9,2270.14,141.0,1.6095890410958904
2035,WAUW,rcp85cooler_ssp5,0.9,167.05,108.0,1.2328767123287672
2040,AEC,rcp85cooler_ssp5,0.9,1288.74,114.0,1.2978142076502732
2040,AECI,rcp85cooler_ssp5,0.9,5487.46,265.0,3.0168488160291442
2040,AVA,rcp85cooler_ssp5,0.9,3066.56,108.0,1.2295081967213115
2040,AZPS,rcp85cooler_ssp5,0.9,11520.65,89.0,1.0132058287795993
2040,BANC,rcp85cooler_ssp5,0.9,6582.6,23.0,0.26183970856102007
2040,BPAT,rcp85cooler_ssp5,0.9,13044.5,78.0,0.8879781420765027
2040,CHPD,rcp85cooler_ssp5,0.9,561.62,81.0,0.9221311475409836
2040,CISO,rcp85cooler_ssp5,0.9,67513.71,96.0,1.092896174863388
2040,CPLE,rcp85cooler_ssp5,0.9,14889.26,55.0,0.6261384335154827
2040,DOPD,rcp85cooler_ssp5,0.9,452.38,78.0,0.8879781420765027
2040,DUK,rcp85cooler_ssp5,0.9,25398.1,80.0,0.9107468123861567
2040,EPE,rcp85cooler_ssp5,0.9,2372.6,126.0,1.4344262295081966
2040,ERCO,rcp85cooler_ssp5,0.9,91920.92,59.0,0.6716757741347905
2040,FMPP,rcp85cooler_ssp5,0.9,5133.69,221.0,2.515938069216758
2040,FPC,rcp85cooler_ssp5,0.9,16292.97,226.0,2.5728597449908923
2040,FPL,rcp85cooler_ssp5,0.9,34816.23,295.0,3.3583788706739526
2040,GCPD,rcp85cooler_ssp5,0.9,1238.15,188.0,2.1402550091074684
2040,GVL,rcp85cooler_ssp5,0.9,628.7,92.0,1.0473588342440803
2040,HST,rcp85cooler_ssp5,0.9,146.92,578.0,6.580145719489981
2040,IID,rcp85cooler_ssp5,0.9,1474.26,70.0,0.7969034608378871
2040,IPCO,rcp85cooler_ssp5,0.9,5575.4,36.0,0.4098360655737705
2040,ISNE,rcp85cooler_ssp5,0.9,34282.94,48.0,0.546448087431694
2040,JEA,rcp85cooler_ssp5,0.9,4011.83,41.0,0.4667577413479053
2040,LDWP,rcp85cooler_ssp5,0.9,9611.46,37.0,0.42122040072859745
2040,LGEE,rcp85cooler_ssp5,0.9,7381.81,84.0,0.9562841530054645
2040,MISO,rcp85cooler_ssp5,0.9,147821.43,215.0,2.447632058287796
2040,NEVP,rcp85cooler_ssp5,0.9,13310.3,110.0,1.2522768670309654
2040,NSB,rcp85cooler_ssp5,0.9,141.2,49.0,0.5578324225865209
2040,NWMT,rcp85cooler_ssp5,0.9,1980.24,103.0,1.1725865209471766
2040,NYIS,rcp85cooler_ssp5,0.9,39175.87,81.0,0.9221311475409836
2040,PACE,rcp85cooler_ssp5,0.9,12956.13,117.0,1.331967213114754
2040,PACW,rcp85cooler_ssp5,0.9,4730.48,120.0,1.366120218579235
2040,PGE,rcp85cooler_ssp5,0.9,4833.63,96.0,1.092896174863388
2040,PJM,rcp85cooler_ssp5,0.9,198906.83,107.0,1.2181238615664847
2040,PNM,rcp85cooler_ssp5,0.9,3831.53,214.0,2.4362477231329693
2040,PSCO,rcp85cooler_ssp5,0.9,12043.25,135.0,1.5368852459016393
2040,PSEI,rcp85cooler_ssp5,0.9,7569.12,75.0,0.853825136612022
2040,SC,rcp85cooler_ssp5,0.9,6960.92,58.0,0.6602914389799636
2040,SCEG,rcp85cooler_ssp5,0.9,7169.55,58.0,0.6602914389799636
2040,SCL,rcp85cooler_ssp5,0.9,2333.26,321.0,3.6543715846994536
2040,SEC,rcp85cooler_ssp5,0.9,435.72,12.0,0.1366120218579235
2040,SOCO,rcp85cooler_ssp5,0.9,55430.04,175.0,1.9922586520947176
2040,SPA,rcp85cooler_ssp5,0.9,133.74,242.0,2.755009107468124
2040,SRP,rcp85cooler_ssp5,0.9,10906.2,140.0,1.5938069216757742
2040,SWPP,rcp85cooler_ssp5,0.9,65842.01,286.0,3.25591985428051
2040,TAL,rcp85cooler_ssp5,0.9,861.06,103.0,1.1725865209471766
2040,TEC,rcp85cooler_ssp5,0.9,6140.76,259.0,2.9485428051001823
2040,TEPC,rcp85cooler_ssp5,0.9,5086.03,75.0,0.853825136612022
2040,TIDC,rcp85cooler_ssp5,0.9,932.12,35.0,0.39845173041894355
2040,TPWR,rcp85cooler_ssp5,0.9,1249.89,119.0,1.354735883424408
2040,TVA,rcp85cooler_ssp5,0.9,41183.71,154.0,1.7531876138433518
2040,WACM,rcp85cooler_ssp5,0.9,6305.48,252.0,2.8688524590163933
2040,WALC,rcp85cooler_ssp5,0.9,2469.83,186.0,2.1174863387978142
2040,WAUW,rcp85cooler_ssp5,0.9,185.6,71.0,0.8082877959927139
2045,AEC,rcp85cooler_ssp5,0.9,1364.95,9.0,0.10273972602739725
2045,AECI,rcp85cooler_ssp5,0.9,6100.77,45.0,0.5136986301369862
2045,AVA,rcp85cooler_ssp5,0.9,3275.14,237.0,2.7054794520547945
2045,AZPS,rcp85cooler_ssp5,0.9,13440.18,27.0,0.3082191780821918
2045,BANC,rcp85cooler_ssp5,0.9,6762.93,70.0,0.7990867579908676
2045,BPAT,rcp85cooler_ssp5,0.9,14090.78,98.0,1.1187214611872145
2045,CHPD,rcp85cooler_ssp5,0.9,678.15,29.0,0.3310502283105023
2045,CISO,rcp85cooler_ssp5,0.9,73696.05,115.0,1.3127853881278537
2045,CPLE,rcp85cooler_ssp5,0.9,16118.2,71.0,0.8105022831050228
2045,DOPD,rcp85cooler_ssp5,0.9,540.75,19.0,0.2168949771689498
2045,DUK,rcp85cooler_ssp5,0.9,28044.95,47.0,0.5365296803652968
2045,EPE,rcp85cooler_ssp5,0.9,2640.02,106.0,1.2100456621004567
2045,ERCO,rcp85cooler_ssp5,0.9,92285.12,276.0,3.1506849315068495
2045,FMPP,rcp85cooler_ssp5,0.9,5461.08,319.0,3.6415525114155254
2045,FPC,rcp85cooler_ssp5,0.9,17615.97,235.0,2.682648401826484
2045,FPL,rcp85cooler_ssp5,0.9,37328.65,387.0,4.417808219178082
2045,GCPD,rcp85cooler_ssp5,0.9,1315.84,274.0,3.127853881278539
2045,GVL,rcp85cooler_ssp5,0.9,670.83,97.0,1.1073059360730595
2045,HST,rcp85cooler_ssp5,0.9,161.84,466.0,5.319634703196347
2045,IID,rcp85cooler_ssp5,0.9,1668.35,47.0,0.5365296803652968
2045,IPCO,rcp85cooler_ssp5,0.9,5738.62,101.0,1.1529680365296804
2045,ISNE,rcp85cooler_ssp5,0.9,39886.62,55.0,0.6278538812785388
2045,JEA,rcp85cooler_ssp5,0.9,4088.4,178.0,2.031963470319635
2045,LDWP,rcp85cooler_ssp5,0.9,10137.43,60.0,0.684931506849315
2045,LGEE,rcp85cooler_ssp5,0.9,7561.13,174.0,1.9863013698630139
2045,MISO,rcp85cooler_ssp5,0.9,161849.79,258.0,2.945205479452055
2045,NEVP,rcp85cooler_ssp5,0.9,15375.94,73.0,0.8333333333333334
2045,NSB,rcp85cooler_ssp5,0.9,146.85,167.0,1.906392694063927
2045,NWMT,rcp85cooler_ssp5,0.9,2078.02,143.0,1.632420091324201
2045,NYIS,rcp85cooler_ssp5,0.9,45601.57,119.0,1.3584474885844748
2045,PACE,rcp85cooler_ssp5,0.9,13862.51,106.0,1.2100456621004567
2045,PACW,rcp85cooler_ssp5,0.9,5114.23,152.0,1.7351598173515983
2045,PGE,rcp85cooler_ssp5,0.9,5525.07,47.0,0.5365296803652968
2045,PJM,rcp85cooler_ssp5,0.9,219054.21,229.0,2.6141552511415527
2045,PNM,rcp85cooler_ssp5,0.9,4370.6,79.0,0.9018264840182649
2045,PSCO,rcp85cooler_ssp5,0.9,13790.81,47.0,0.5365296803652968
2045,PSEI,rcp85cooler_ssp5,0.9,7966.93,169.0,1.9292237442922375
2045,SC,rcp85cooler_ssp5,0.9,7406.89,47.0,0.5365296803652968
2045,SCEG,rcp85cooler_ssp5,0.9,7531.45,40.0,0.45662100456621
2045,SCL,rcp85cooler_ssp5,0.9,2525.11,253.0,2.8881278538812785
2045,SEC,rcp85cooler_ssp5,0.9,477.98,6.0,0.0684931506849315
2045,SOCO,rcp85cooler_ssp5,0.9,56730.07,162.0,1.8493150684931507
