Scenario,Year,BA,Total_Load_TWh,Peak_Load_MWh,Total_Load_Normalized,Peak_Load_Normalized
rcp45cooler_ssp5,2031.0,BANC,22.116445239999997,5789.18,1.194,1.315
rcp45cooler_ssp5,2031.0,BPAT,69.55461386,12302.07,1.151,1.133
rcp45cooler_ssp5,2031.0,CHPD,2.35355192,578.64,1.165,1.185
rcp45cooler_ssp5,2031.0,CISO,293.59516611000004,57500.49,1.191,1.2
rcp45cooler_ssp5,2031.0,CPLE,64.21116596,13133.76,1.076,1.074
rcp45cooler_ssp5,2031.0,DOPD,2.08181136,452.37,1.159,1.199
rcp45cooler_ssp5,2031.0,DUK,113.38581401,21938.99,1.078,1.127
rcp45cooler_ssp5,2031.0,EPE,9.114485960000001,2042.28,1.122,1.133
rcp45cooler_ssp5,2031.0,ERCO,373.53909302,72364.68,1.134,1.096
rcp45cooler_ssp5,2031.0,FMPP,22.50217989,4323.51,1.138,1.134
rcp45cooler_ssp5,2031.0,FPC,67.23778856999999,13902.71,1.14,1.145
rcp45cooler_ssp5,2031.0,FPL,156.40304841,29178.28,1.141,1.124
rcp45cooler_ssp5,2031.0,GCPD,6.6781584800000005,1092.73,1.171,1.211
rcp45cooler_ssp5,2031.0,GVL,2.47623681,520.51,1.14,1.135
rcp45cooler_ssp5,2031.0,HST,0.70128411,124.31,1.143,1.13
rcp45cooler_ssp5,2031.0,IID,4.67254739,1192.64,1.22,1.107
rcp45cooler_ssp5,2031.0,IPCO,21.137740760000003,4645.3,1.224,1.277
rcp45cooler_ssp5,2031.0,ISNE,156.13249369,31086.04,1.089,1.122
rcp45cooler_ssp5,2031.0,JEA,16.09703047,3199.25,1.135,1.141
rcp45cooler_ssp5,2031.0,LDWP,36.51751168,7738.07,1.201,1.156
rcp45cooler_ssp5,2031.0,LGEE,31.749384260000003,6063.84,1.013,0.971
rcp45cooler_ssp5,2031.0,MISO,747.5059365,131421.1,1.106,1.105
rcp45cooler_ssp5,2031.0,NEVP,50.80135672,11523.85,1.221,1.278
rcp45cooler_ssp5,2031.0,NSB,0.5166501099999999,114.81,1.14,1.154
rcp45cooler_ssp5,2031.0,NWMT,10.62791476,1684.08,1.108,1.104
rcp45cooler_ssp5,2031.0,NYIS,180.15644539,36708.12,1.094,1.173
rcp45cooler_ssp5,2031.0,PACE,62.885715590000004,10881.07,1.181,1.19
rcp45cooler_ssp5,2031.0,PACW,25.18381755,4326.26,1.133,1.16
rcp45cooler_ssp5,2031.0,PGE,24.354414039999998,4812.62,1.131,1.25
rcp45cooler_ssp5,2031.0,PJM,900.85485976,182325.31,1.071,1.072
rcp45cooler_ssp5,2031.0,PNM,17.17695961,3126.44,1.147,1.148
rcp45cooler_ssp5,2031.0,PSCO,51.9026919,10208.61,1.199,1.234
rcp45cooler_ssp5,2031.0,PSEI,38.92231239,6873.86,1.179,1.195
rcp45cooler_ssp5,2031.0,SC,30.20596292,5898.11,1.128,1.179
rcp45cooler_ssp5,2031.0,SCEG,31.24098556,5978.77,1.127,1.143
rcp45cooler_ssp5,2031.0,SCL,12.82785033,2216.94,1.18,1.201
rcp45cooler_ssp5,2031.0,SEC,1.6769181599999998,357.21,1.116,1.148
rcp45cooler_ssp5,2031.0,SOCO,247.68637946,47265.79,1.066,1.073
rcp45cooler_ssp5,2031.0,SPA,0.6538253199999999,117.12,0.991,0.93
rcp45cooler_ssp5,2031.0,SRP,39.02510977,9174.34,1.236,1.232
rcp45cooler_ssp5,2031.0,SWPP,290.6406128,57228.64,1.063,1.125
rcp45cooler_ssp5,2031.0,TAL,3.41834498,693.83,1.133,1.147
rcp45cooler_ssp5,2031.0,TEC,27.04720601,5310.79,1.14,1.178
rcp45cooler_ssp5,2031.0,TEPC,18.52895668,4176.01,1.228,1.23
rcp45cooler_ssp5,2031.0,TIDC,3.42049006,839.64,1.197,1.324
rcp45cooler_ssp5,2031.0,TPWR,6.3850883099999995,1152.85,1.175,1.198
rcp45cooler_ssp5,2031.0,TVA,184.62146324,35052.65,1.081,1.076
rcp45cooler_ssp5,2031.0,WACM,32.638741329999995,5254.2,1.189,1.243
rcp45cooler_ssp5,2031.0,WALC,11.68780241,2130.43,1.208,1.233
rcp45cooler_ssp5,2031.0,WAUW,0.8433658,161.14,1.104,1.162
rcp45cooler_ssp5,2032.0,AEC,5.16430549,1171.79,1.079,1.146
rcp45cooler_ssp5,2032.0,AECI,21.57343906,4605.03,1.017,0.851
rcp45cooler_ssp5,2032.0,AVA,15.68368796,2876.26,1.19,1.179
rcp45cooler_ssp5,2032.0,AZPS,41.829646679999996,9732.74,1.271,1.243
rcp45cooler_ssp5,2032.0,BANC,22.60333069,5377.25,1.22,1.221
rcp45cooler_ssp5,2032.0,BPAT,70.16743957999999,11636.39,1.161,1.072
rcp45cooler_ssp5,2032.0,CHPD,2.3577188199999997,542.23,1.168,1.11
rcp45cooler_ssp5,2032.0,CISO,300.55127636000003,62542.88,1.219,1.305
rcp45cooler_ssp5,2032.0,CPLE,65.06339505,13844.53,1.09,1.132
rcp45cooler_ssp5,2032.0,DOPD,2.13110842,411.6,1.187,1.091
rcp45cooler_ssp5,2032.0,DUK,115.29660797,23298.29,1.096,1.197
rcp45cooler_ssp5,2032.0,EPE,9.698393339999999,2244.14,1.194,1.245
rcp45cooler_ssp5,2032.0,ERCO,382.5006874,77120.98,1.161,1.168
rcp45cooler_ssp5,2032.0,FMPP,22.97203806,4438.26,1.161,1.164
rcp45cooler_ssp5,2032.0,FPC,68.37406422,14289.43,1.159,1.176
rcp45cooler_ssp5,2032.0,FPL,159.09208227000002,30400.11,1.161,1.171
rcp45cooler_ssp5,2032.0,GCPD,6.8184213499999995,1143.05,1.196,1.267
rcp45cooler_ssp5,2032.0,GVL,2.53549728,551.73,1.167,1.203
rcp45cooler_ssp5,2032.0,HST,0.71132116,130.25,1.159,1.184
rcp45cooler_ssp5,2032.0,IID,4.86418426,1390.21,1.27,1.29
rcp45cooler_ssp5,2032.0,IPCO,21.57057689,4599.82,1.249,1.264
rcp45cooler_ssp5,2032.0,ISNE,160.03933096,30313.87,1.117,1.094
rcp45cooler_ssp5,2032.0,JEA,16.5248959,3456.94,1.165,1.233
rcp45cooler_ssp5,2032.0,LDWP,37.53552322,8709.24,1.234,1.302
rcp45cooler_ssp5,2032.0,LGEE,32.45545575,6507.37,1.035,1.043
rcp45cooler_ssp5,2032.0,MISO,764.8946855,137560.94,1.132,1.156
rcp45cooler_ssp5,2032.0,NEVP,51.82364279,11301.39,1.246,1.253
rcp45cooler_ssp5,2032.0,NSB,0.52946367,121.66,1.168,1.223
rcp45cooler_ssp5,2032.0,NWMT,10.88516146,1733.32,1.135,1.137
rcp45cooler_ssp5,2032.0,NYIS,184.75942657,35233.64,1.122,1.126
rcp45cooler_ssp5,2032.0,PACE,64.04278597,11108.19,1.203,1.215
rcp45cooler_ssp5,2032.0,PACW,25.46942642,4331.91,1.146,1.162
rcp45cooler_ssp5,2032.0,PGE,24.66727391,4838.97,1.146,1.257
rcp45cooler_ssp5,2032.0,PJM,921.54510724,187784.74,1.095,1.104
rcp45cooler_ssp5,2032.0,PNM,17.85370991,3395.23,1.192,1.247
rcp45cooler_ssp5,2032.0,PSCO,53.37042135,10616.43,1.233,1.283
rcp45cooler_ssp5,2032.0,PSEI,39.38998957,6753.54,1.193,1.174
rcp45cooler_ssp5,2032.0,SC,30.63663174,6161.43,1.144,1.232
rcp45cooler_ssp5,2032.0,SCEG,31.705096469999997,6233.62,1.143,1.191
rcp45cooler_ssp5,2032.0,SCL,12.96164858,2203.82,1.193,1.194
rcp45cooler_ssp5,2032.0,SEC,1.73695389,353.6,1.156,1.137
rcp45cooler_ssp5,2032.0,SOCO,251.39472194,47997.21,1.082,1.09
rcp45cooler_ssp5,2032.0,SPA,0.6754999,121.26,1.024,0.962
rcp45cooler_ssp5,2032.0,SRP,39.93649841,9371.87,1.265,1.259
rcp45cooler_ssp5,2032.0,SWPP,294.23028068,55540.44,1.076,1.092
rcp45cooler_ssp5,2032.0,TAL,3.4956605499999998,718.42,1.159,1.188
rcp45cooler_ssp5,2032.0,TEC,27.38838846,5333.74,1.155,1.183
rcp45cooler_ssp5,2032.0,TEPC,18.89753259,4350.78,1.252,1.281
rcp45cooler_ssp5,2032.0,TIDC,3.47305756,794.56,1.216,1.252
rcp45cooler_ssp5,2032.0,TPWR,6.4251996600000005,1142.8,1.183,1.187
rcp45cooler_ssp5,2032.0,TVA,187.71658395,35702.47,1.099,1.096
rcp45cooler_ssp5,2032.0,WACM,33.46180598,5414.79,1.219,1.281
rcp45cooler_ssp5,2032.0,WALC,11.739018960000001,2032.14,1.213,1.176
rcp45cooler_ssp5,2032.0,WAUW,0.8459036600000001,159.12,1.108,1.147
rcp45cooler_ssp5,2033.0,AEC,5.25542877,1260.51,1.098,1.232
rcp45cooler_ssp5,2033.0,AECI,22.63264167,4961.6,1.066,0.917
rcp45cooler_ssp5,2033.0,AVA,15.974404029999999,3060.75,1.212,1.254
rcp45cooler_ssp5,2033.0,AZPS,42.59460218,10455.93,1.294,1.335
rcp45cooler_ssp5,2033.0,BANC,23.09969578,6040.96,1.247,1.372
rcp45cooler_ssp5,2033.0,BPAT,71.49382904000001,13196.21,1.183,1.215
rcp45cooler_ssp5,2033.0,CHPD,2.42103389,622.43,1.199,1.274
rcp45cooler_ssp5,2033.0,CISO,307.70032576,66056.91,1.248,1.378
rcp45cooler_ssp5,2033.0,CPLE,65.98625383,13673.15,1.106,1.118
rcp45cooler_ssp5,2033.0,DOPD,2.1727135499999997,475.07,1.21,1.259
rcp45cooler_ssp5,2033.0,DUK,117.17271498999999,23827.52,1.114,1.224
rcp45cooler_ssp5,2033.0,EPE,9.764267550000001,2202.04,1.202,1.221
rcp45cooler_ssp5,2033.0,ERCO,388.83480711000004,78009.0,1.18,1.181
rcp45cooler_ssp5,2033.0,FMPP,23.30350314,4628.41,1.178,1.213
rcp45cooler_ssp5,2033.0,FPC,69.49895915,15112.39,1.178,1.244
rcp45cooler_ssp5,2033.0,FPL,161.66196536,31293.06,1.179,1.206
rcp45cooler_ssp5,2033.0,GCPD,6.86309648,1071.48,1.203,1.187
rcp45cooler_ssp5,2033.0,GVL,2.57162665,569.04,1.184,1.241
rcp45cooler_ssp5,2033.0,HST,0.72491752,135.69,1.181,1.233
rcp45cooler_ssp5,2033.0,IID,4.93513946,1389.84,1.288,1.29
rcp45cooler_ssp5,2033.0,IPCO,21.68147343,4696.15,1.255,1.291
rcp45cooler_ssp5,2033.0,ISNE,163.72866166999998,33071.68,1.142,1.194
rcp45cooler_ssp5,2033.0,JEA,16.77921622,3420.36,1.183,1.22
rcp45cooler_ssp5,2033.0,LDWP,38.17221419,8547.84,1.255,1.277
rcp45cooler_ssp5,2033.0,LGEE,33.11912605,6587.51,1.056,1.055
rcp45cooler_ssp5,2033.0,MISO,782.40121462,138982.31,1.158,1.168
rcp45cooler_ssp5,2033.0,NEVP,52.58376361,12243.27,1.264,1.358
rcp45cooler_ssp5,2033.0,NSB,0.53690783,121.63,1.185,1.223
rcp45cooler_ssp5,2033.0,NWMT,10.98410473,1764.44,1.145,1.157
rcp45cooler_ssp5,2033.0,NYIS,189.42954437999998,38473.55,1.15,1.229
rcp45cooler_ssp5,2033.0,PACE,65.01991584000001,11301.11,1.221,1.236
rcp45cooler_ssp5,2033.0,PACW,25.91356709,4601.86,1.166,1.234
rcp45cooler_ssp5,2033.0,PGE,24.800363570000002,4792.44,1.152,1.244
rcp45cooler_ssp5,2033.0,PJM,943.15305353,190299.38,1.121,1.119
rcp45cooler_ssp5,2033.0,PNM,18.26923672,3367.89,1.22,1.237
rcp45cooler_ssp5,2033.0,PSCO,54.79493543,10623.57,1.266,1.284
rcp45cooler_ssp5,2033.0,PSEI,39.72585582,7167.22,1.203,1.246
rcp45cooler_ssp5,2033.0,SC,31.01854337,6320.48,1.158,1.263
rcp45cooler_ssp5,2033.0,SCEG,32.03457724,6467.35,1.155,1.236
rcp45cooler_ssp5,2033.0,SCL,13.05123334,2327.43,1.201,1.261
rcp45cooler_ssp5,2033.0,SEC,1.75143643,350.43,1.165,1.127
rcp45cooler_ssp5,2033.0,SOCO,255.11997833,51266.46,1.098,1.164
rcp45cooler_ssp5,2033.0,SPA,0.69080836,127.07,1.047,1.008
rcp45cooler_ssp5,2033.0,SRP,40.66388356,10106.18,1.288,1.357
rcp45cooler_ssp5,2033.0,SWPP,300.14894766000003,58328.22,1.098,1.147
rcp45cooler_ssp5,2033.0,TAL,3.55799794,752.5,1.18,1.244
rcp45cooler_ssp5,2033.0,TEC,27.84160482,5607.59,1.174,1.243
rcp45cooler_ssp5,2033.0,TEPC,19.41167849,4557.89,1.286,1.342
rcp45cooler_ssp5,2033.0,TIDC,3.55450763,844.3,1.244,1.331
rcp45cooler_ssp5,2033.0,TPWR,6.513122839999999,1219.81,1.199,1.267
rcp45cooler_ssp5,2033.0,TVA,191.09067618,38373.78,1.119,1.178
rcp45cooler_ssp5,2033.0,WACM,34.30972546,5481.02,1.25,1.297
rcp45cooler_ssp5,2033.0,WALC,12.16407713,2200.53,1.257,1.274
rcp45cooler_ssp5,2033.0,WAUW,0.86896152,159.92,1.138,1.153
rcp45cooler_ssp5,2034.0,AEC,5.2908516,1504.97,1.105,1.471
rcp45cooler_ssp5,2034.0,AECI,22.81785498,5357.12,1.075,0.99
rcp45cooler_ssp5,2034.0,AVA,16.0656226,2954.02,1.219,1.211
rcp45cooler_ssp5,2034.0,AZPS,43.51090921,10670.52,1.322,1.363
rcp45cooler_ssp5,2034.0,BANC,23.531885629999998,5418.64,1.271,1.23
rcp45cooler_ssp5,2034.0,BPAT,71.9563845,13125.69,1.19,1.209
rcp45cooler_ssp5,2034.0,CHPD,2.4312438100000002,592.18,1.204,1.212
rcp45cooler_ssp5,2034.0,CISO,314.23857661,66567.37,1.275,1.389
rcp45cooler_ssp5,2034.0,CPLE,66.71579276,16072.12,1.118,1.314
rcp45cooler_ssp5,2034.0,DOPD,2.17199794,433.15,1.209,1.148
rcp45cooler_ssp5,2034.0,DUK,118.36004305,25131.87,1.125,1.291
rcp45cooler_ssp5,2034.0,EPE,10.06049101,2429.49,1.238,1.348
rcp45cooler_ssp5,2034.0,ERCO,397.1284879,82196.6,1.206,1.245
rcp45cooler_ssp5,2034.0,FMPP,23.773053530000002,4466.51,1.202,1.171
rcp45cooler_ssp5,2034.0,FPC,70.70662324,14297.28,1.199,1.177
rcp45cooler_ssp5,2034.0,FPL,164.966937,30079.79,1.204,1.159
rcp45cooler_ssp5,2034.0,GCPD,6.934494900000001,1184.3,1.216,1.312
rcp45cooler_ssp5,2034.0,GVL,2.6056353999999997,530.08,1.199,1.156
rcp45cooler_ssp5,2034.0,HST,0.74009555,129.68,1.206,1.178
rcp45cooler_ssp5,2034.0,IID,5.061317900000001,1385.18,1.321,1.285
rcp45cooler_ssp5,2034.0,IPCO,22.25268374,4825.61,1.288,1.326
rcp45cooler_ssp5,2034.0,ISNE,167.50554427,32689.59,1.169,1.18
rcp45cooler_ssp5,2034.0,JEA,16.89631982,3349.74,1.191,1.195
rcp45cooler_ssp5,2034.0,LDWP,39.245926729999994,8863.07,1.291,1.325
rcp45cooler_ssp5,2034.0,LGEE,33.55520967,7893.85,1.07,1.265
rcp45cooler_ssp5,2034.0,MISO,798.7712757999999,143719.5,1.182,1.208
rcp45cooler_ssp5,2034.0,NEVP,53.90735247,12115.73,1.296,1.343
rcp45cooler_ssp5,2034.0,NSB,0.54245422,117.81,1.197,1.184
rcp45cooler_ssp5,2034.0,NWMT,11.15418291,1779.69,1.163,1.167
rcp45cooler_ssp5,2034.0,NYIS,194.08249772,37194.71,1.179,1.188
rcp45cooler_ssp5,2034.0,PACE,66.32927583,11808.2,1.246,1.291
rcp45cooler_ssp5,2034.0,PACW,26.13387485,4501.16,1.175,1.207
rcp45cooler_ssp5,2034.0,PGE,25.09259609,4937.37,1.166,1.282
rcp45cooler_ssp5,2034.0,PJM,965.50265479,194005.94,1.148,1.14
rcp45cooler_ssp5,2034.0,PNM,18.77301344,3663.39,1.254,1.346
rcp45cooler_ssp5,2034.0,PSCO,56.25716538,11374.77,1.3,1.375
rcp45cooler_ssp5,2034.0,PSEI,40.256187329999996,7118.74,1.219,1.237
rcp45cooler_ssp5,2034.0,SC,31.41217489,6948.78,1.173,1.389
rcp45cooler_ssp5,2034.0,SCEG,32.540371,6625.19,1.174,1.266
rcp45cooler_ssp5,2034.0,SCL,13.249508539999999,2277.74,1.219,1.234
rcp45cooler_ssp5,2034.0,SEC,1.7954896999999999,374.07,1.195,1.203
rcp45cooler_ssp5,2034.0,SOCO,257.67734704,54398.07,1.109,1.235
rcp45cooler_ssp5,2034.0,SPA,0.6931793199999999,135.55,1.051,1.076
rcp45cooler_ssp5,2034.0,SRP,41.49928583,10143.08,1.314,1.362
rcp45cooler_ssp5,2034.0,SWPP,306.64145505,59755.26,1.122,1.175
rcp45cooler_ssp5,2034.0,TAL,3.58216608,716.31,1.188,1.184
rcp45cooler_ssp5,2034.0,TEC,28.455053879999998,5527.8,1.2,1.226
rcp45cooler_ssp5,2034.0,TEPC,19.75707203,4608.79,1.309,1.357
rcp45cooler_ssp5,2034.0,TIDC,3.6273672,822.45,1.27,1.296
rcp45cooler_ssp5,2034.0,TPWR,6.58393979,1180.94,1.212,1.227
rcp45cooler_ssp5,2034.0,TVA,193.78135903,43038.51,1.135,1.321
rcp45cooler_ssp5,2034.0,WACM,35.10092907,5728.41,1.279,1.355
rcp45cooler_ssp5,2034.0,WALC,12.413122699999999,2304.71,1.283,1.334
rcp45cooler_ssp5,2034.0,WAUW,0.89134093,168.6,1.167,1.215
rcp45cooler_ssp5,2035.0,AEC,5.45096116,1169.65,1.139,1.144
rcp45cooler_ssp5,2035.0,AECI,23.119598149999998,4915.99,1.089,0.908
rcp45cooler_ssp5,2035.0,AVA,16.24033807,2956.38,1.232,1.212
rcp45cooler_ssp5,2035.0,AZPS,44.241160130000004,11137.86,1.344,1.422
rcp45cooler_ssp5,2035.0,BANC,23.837992,5813.21,1.287,1.32
rcp45cooler_ssp5,2035.0,BPAT,72.80497895,13542.15,1.204,1.247
rcp45cooler_ssp5,2035.0,CHPD,2.45083167,614.93,1.214,1.259
rcp45cooler_ssp5,2035.0,CISO,321.71971965,65742.54,1.305,1.372
rcp45cooler_ssp5,2035.0,CPLE,67.87983478,14122.93,1.138,1.154
rcp45cooler_ssp5,2035.0,DOPD,2.1760331099999997,434.17,1.212,1.151
rcp45cooler_ssp5,2035.0,DUK,119.90521351999999,24271.1,1.14,1.247
rcp45cooler_ssp5,2035.0,EPE,10.11963646,2402.49,1.246,1.333
rcp45cooler_ssp5,2035.0,ERCO,403.97971745,84469.69,1.226,1.279
rcp45cooler_ssp5,2035.0,FMPP,24.13755613,4662.2,1.22,1.222
rcp45cooler_ssp5,2035.0,FPC,72.19974832,14970.7,1.224,1.233
rcp45cooler_ssp5,2035.0,FPL,166.86418959,32172.83,1.217,1.24
rcp45cooler_ssp5,2035.0,GCPD,6.99543076,1142.79,1.227,1.266
rcp45cooler_ssp5,2035.0,GVL,2.66717519,556.81,1.228,1.214
rcp45cooler_ssp5,2035.0,HST,0.74278632,135.65,1.21,1.233
rcp45cooler_ssp5,2035.0,IID,5.17992151,1474.54,1.352,1.368
rcp45cooler_ssp5,2035.0,IPCO,22.31415234,4924.56,1.292,1.354
rcp45cooler_ssp5,2035.0,ISNE,171.16150097,33705.56,1.194,1.217
rcp45cooler_ssp5,2035.0,JEA,17.40922391,3412.41,1.227,1.217
rcp45cooler_ssp5,2035.0,LDWP,40.28348439,9214.49,1.325,1.377
rcp45cooler_ssp5,2035.0,LGEE,34.47179857,6772.49,1.1,1.085
rcp45cooler_ssp5,2035.0,MISO,819.72628074,151628.88,1.213,1.275
rcp45cooler_ssp5,2035.0,NEVP,54.47648573,12568.16,1.31,1.394
rcp45cooler_ssp5,2035.0,NSB,0.55639847,121.43,1.228,1.221
rcp45cooler_ssp5,2035.0,NWMT,11.35419493,1814.88,1.183,1.19
rcp45cooler_ssp5,2035.0,NYIS,198.69192529,38596.59,1.207,1.233
rcp45cooler_ssp5,2035.0,PACE,67.42451206999999,12343.01,1.266,1.35
rcp45cooler_ssp5,2035.0,PACW,26.42885616,4690.9,1.189,1.258
rcp45cooler_ssp5,2035.0,PGE,25.470319370000002,4877.81,1.183,1.267
rcp45cooler_ssp5,2035.0,PJM,986.00234559,202152.32,1.172,1.188
rcp45cooler_ssp5,2035.0,PNM,19.26215804,3696.27,1.286,1.358
rcp45cooler_ssp5,2035.0,PSCO,57.567359689999996,11719.03,1.33,1.417
rcp45cooler_ssp5,2035.0,PSEI,40.85606981,7375.98,1.237,1.282
rcp45cooler_ssp5,2035.0,SC,31.95122847,6487.94,1.193,1.297
rcp45cooler_ssp5,2035.0,SCEG,32.954834739999995,6675.76,1.188,1.276
rcp45cooler_ssp5,2035.0,SCL,13.43809752,2394.62,1.237,1.298
rcp45cooler_ssp5,2035.0,SEC,1.8284805,394.32,1.217,1.268
rcp45cooler_ssp5,2035.0,SOCO,261.56823281,53341.81,1.126,1.211
rcp45cooler_ssp5,2035.0,SPA,0.7113044000000001,127.96,1.078,1.016
rcp45cooler_ssp5,2035.0,SRP,42.26788435,10634.05,1.338,1.428
rcp45cooler_ssp5,2035.0,SWPP,309.53335119999997,61159.91,1.132,1.202
rcp45cooler_ssp5,2035.0,TAL,3.68047044,763.76,1.22,1.262
rcp45cooler_ssp5,2035.0,TEC,28.877529579999997,5683.01,1.218,1.26
rcp45cooler_ssp5,2035.0,TEPC,20.39510671,4753.24,1.351,1.4
rcp45cooler_ssp5,2035.0,TIDC,3.67693554,878.7,1.287,1.385
rcp45cooler_ssp5,2035.0,TPWR,6.66526569,1243.85,1.227,1.292
rcp45cooler_ssp5,2035.0,TVA,197.20058361000002,38889.09,1.155,1.193
rcp45cooler_ssp5,2035.0,WACM,36.09578504,6069.52,1.315,1.436
rcp45cooler_ssp5,2035.0,WALC,12.594699720000001,2350.2,1.302,1.36
rcp45cooler_ssp5,2035.0,WAUW,0.8988343000000001,173.57,1.177,1.251
rcp45cooler_ssp5,2036.0,AEC,5.52940724,1494.71,1.155,1.461
rcp45cooler_ssp5,2036.0,AECI,24.3589098,5877.72,1.148,1.086
rcp45cooler_ssp5,2036.0,AVA,16.76913979,3399.67,1.272,1.393
rcp45cooler_ssp5,2036.0,AZPS,45.46234745,10935.4,1.381,1.396
rcp45cooler_ssp5,2036.0,BANC,24.82556078,6370.48,1.34,1.447
rcp45cooler_ssp5,2036.0,BPAT,74.31621208,14315.68,1.229,1.319
rcp45cooler_ssp5,2036.0,CHPD,2.52109669,684.36,1.248,1.401
rcp45cooler_ssp5,2036.0,CISO,329.85023063,71725.88,1.338,1.496
rcp45cooler_ssp5,2036.0,CPLE,68.62195141,17008.87,1.15,1.39
rcp45cooler_ssp5,2036.0,DOPD,2.2666939900000003,541.63,1.262,1.436
rcp45cooler_ssp5,2036.0,DUK,121.85586612,25455.2,1.159,1.307
rcp45cooler_ssp5,2036.0,EPE,10.382366789999999,2340.14,1.278,1.298
rcp45cooler_ssp5,2036.0,ERCO,415.36965481,83339.53,1.261,1.262
rcp45cooler_ssp5,2036.0,FMPP,24.466975079999997,4732.74,1.237,1.241
rcp45cooler_ssp5,2036.0,FPC,73.3331055,15014.26,1.243,1.236
rcp45cooler_ssp5,2036.0,FPL,169.03304776,32313.88,1.233,1.245
rcp45cooler_ssp5,2036.0,GCPD,7.15214212,1181.3,1.254,1.309
rcp45cooler_ssp5,2036.0,GVL,2.71871775,585.28,1.251,1.276
rcp45cooler_ssp5,2036.0,HST,0.74865842,138.81,1.22,1.261
rcp45cooler_ssp5,2036.0,IID,5.36784086,1459.01,1.401,1.354
rcp45cooler_ssp5,2036.0,IPCO,22.87316524,5271.57,1.324,1.449
rcp45cooler_ssp5,2036.0,ISNE,175.0668911,32161.67,1.221,1.161
rcp45cooler_ssp5,2036.0,JEA,17.83305321,3803.19,1.257,1.356
rcp45cooler_ssp5,2036.0,LDWP,41.39562098,9627.1,1.361,1.439
rcp45cooler_ssp5,2036.0,LGEE,34.931240530000004,6694.04,1.114,1.072
rcp45cooler_ssp5,2036.0,MISO,833.26614197,147373.72,1.233,1.239
rcp45cooler_ssp5,2036.0,NEVP,55.78345982,12847.49,1.341,1.425
rcp45cooler_ssp5,2036.0,NSB,0.56578833,125.83,1.248,1.265
rcp45cooler_ssp5,2036.0,NWMT,11.59103028,1853.63,1.208,1.216
rcp45cooler_ssp5,2036.0,NYIS,202.68401938,37523.12,1.231,1.199
rcp45cooler_ssp5,2036.0,PACE,68.93911684,12156.94,1.295,1.329
rcp45cooler_ssp5,2036.0,PACW,26.830144530000002,4741.97,1.207,1.272
rcp45cooler_ssp5,2036.0,PGE,25.87690144,5149.48,1.202,1.337
rcp45cooler_ssp5,2036.0,PJM,999.85521654,195739.12,1.188,1.151
rcp45cooler_ssp5,2036.0,PNM,19.78991336,3701.74,1.322,1.36
rcp45cooler_ssp5,2036.0,PSCO,59.34701123,11622.74,1.372,1.405
rcp45cooler_ssp5,2036.0,PSEI,41.36099256,7775.31,1.253,1.351
rcp45cooler_ssp5,2036.0,SC,32.36079118,6978.44,1.208,1.395
rcp45cooler_ssp5,2036.0,SCEG,33.35519788,6870.47,1.203,1.313
rcp45cooler_ssp5,2036.0,SCL,13.6498651,2482.34,1.256,1.345
rcp45cooler_ssp5,2036.0,SEC,1.8592693,425.33,1.237,1.367
rcp45cooler_ssp5,2036.0,SOCO,265.65196277,54007.02,1.143,1.226
rcp45cooler_ssp5,2036.0,SPA,0.7244234300000001,136.5,1.098,1.083
rcp45cooler_ssp5,2036.0,SRP,43.420910490000004,10515.8,1.375,1.412
rcp45cooler_ssp5,2036.0,SWPP,320.81238869,62894.65,1.174,1.236
rcp45cooler_ssp5,2036.0,TAL,3.7798072599999997,773.58,1.253,1.279
rcp45cooler_ssp5,2036.0,TEC,29.28984836,5769.37,1.235,1.279
rcp45cooler_ssp5,2036.0,TEPC,20.73257087,4803.26,1.373,1.414
rcp45cooler_ssp5,2036.0,TIDC,3.8297962200000004,945.87,1.341,1.491
rcp45cooler_ssp5,2036.0,TPWR,6.78915842,1300.56,1.25,1.351
rcp45cooler_ssp5,2036.0,TVA,200.37898596,43360.49,1.173,1.331
rcp45cooler_ssp5,2036.0,WACM,37.113324299999995,6044.41,1.353,1.43
rcp45cooler_ssp5,2036.0,WALC,12.975010050000002,2317.54,1.341,1.341
rcp45cooler_ssp5,2036.0,WAUW,0.93944123,175.66,1.23,1.266
rcp45cooler_ssp5,2037.0,AEC,5.5706305899999995,1404.04,1.164,1.373
rcp45cooler_ssp5,2037.0,AECI,24.74678495,5806.61,1.166,1.073
rcp45cooler_ssp5,2037.0,AVA,16.96101978,2983.68,1.287,1.223
rcp45cooler_ssp5,2037.0,AZPS,46.59003479,10937.33,1.415,1.397
rcp45cooler_ssp5,2037.0,BANC,25.39478922,6242.42,1.371,1.417
rcp45cooler_ssp5,2037.0,BPAT,75.64064228,13232.64,1.251,1.219
rcp45cooler_ssp5,2037.0,CHPD,2.5502906299999997,627.82,1.263,1.285
rcp45cooler_ssp5,2037.0,CISO,338.89992939,74207.59,1.375,1.548
rcp45cooler_ssp5,2037.0,CPLE,69.23341982,14965.6,1.16,1.223
rcp45cooler_ssp5,2037.0,DOPD,2.26316802,489.41,1.26,1.297
rcp45cooler_ssp5,2037.0,DUK,123.33883702,24547.5,1.173,1.261
rcp45cooler_ssp5,2037.0,EPE,10.84031336,2467.0,1.334,1.368
rcp45cooler_ssp5,2037.0,ERCO,424.26920422,86214.29,1.288,1.306
rcp45cooler_ssp5,2037.0,FMPP,24.81751586,4831.99,1.255,1.267
