Scenario,Year,State,Total_Load_TWh,Peak_Load_MWh,Total_Load_Normalized,Peak_Load_Normalized
historic,2011.0,Washington,98.82588136,18326.89,0.915,0.966
historic,2011.0,West Virginia,34.902846100000005,7209.53,1.083,1.106
historic,2011.0,Wisconsin,74.97211936,13395.36,1.025,1.04
historic,2011.0,Wyoming,18.30443386,2951.11,1.118,1.124
historic,2012.0,Alabama,97.79497151999999,19072.47,1.04,1.077
historic,2012.0,Arizona,82.24241265,18229.21,0.917,0.899
historic,2012.0,Arkansas,51.59948021,9574.11,1.03,1.075
historic,2012.0,California,285.68905813,59161.75,0.901,0.952
historic,2012.0,Colorado,58.38101424,10575.25,0.961,0.965
historic,2012.0,Connecticut,33.12051917,6390.71,1.04,1.038
historic,2012.0,Delaware,12.65784611,2582.7,1.0,1.009
historic,2012.0,District of Columbia,12.869884939999999,2625.97,0.981,0.99
historic,2012.0,Florida,257.99209838999997,48563.42,0.956,0.936
historic,2012.0,Georgia,151.96490449,29629.44,1.012,1.042
historic,2012.0,Idaho,24.83244521,4753.98,0.941,0.96
historic,2012.0,Illinois,155.1994463,30493.94,1.025,1.038
historic,2012.0,Indiana,113.78193151,21291.8,1.081,1.103
historic,2012.0,Iowa,49.95898693,9232.33,0.965,1.006
historic,2012.0,Kansas,43.97548595,8841.98,0.965,1.043
historic,2012.0,Kentucky,93.45012557,18685.38,1.149,1.221
historic,2012.0,Louisiana,95.42279774,17483.62,1.002,1.039
historic,2012.0,Maine,12.721145400000001,2454.59,1.03,1.028
historic,2012.0,Maryland,70.71261608,14428.17,0.983,0.992
historic,2012.0,Massachusetts,61.4271059,11852.56,1.006,1.004
historic,2012.0,Michigan,112.49860464,20627.76,1.048,1.077
historic,2012.0,Minnesota,73.31008865000001,13363.21,0.997,1.031
historic,2012.0,Mississippi,53.674412759999996,10148.72,1.036,1.11
historic,2012.0,Missouri,92.50581472,17638.75,1.004,1.073
historic,2012.0,Montana,15.169393099999999,2520.64,1.001,1.072
historic,2012.0,Nebraska,32.31315199,6444.43,0.982,1.061
historic,2012.0,Nevada,37.652481030000004,7933.67,0.914,0.922
historic,2012.0,New Hampshire,11.98562435,2312.66,0.987,0.986
historic,2012.0,New Jersey,85.88403212,17294.1,0.998,1.001
historic,2012.0,New Mexico,24.736246050000002,4476.24,1.012,1.001
historic,2012.0,New York,161.26471475,30905.41,0.936,0.945
historic,2012.0,North Carolina,148.51186424000002,31141.01,0.986,1.096
historic,2012.0,North Dakota,16.278420710000002,3049.14,0.835,0.874
historic,2012.0,Ohio,165.43170397999998,33754.61,1.065,1.074
historic,2012.0,Oklahoma,64.70420283,13062.34,0.967,1.045
historic,2012.0,Oregon,50.815718409999995,8228.24,0.925,0.898
historic,2012.0,Pennsylvania,161.22176098,32883.7,1.022,1.031
historic,2012.0,Rhode Island,8.52573603,1645.07,1.004,1.003
historic,2012.0,South Carolina,89.17693939,18468.97,0.998,1.113
historic,2012.0,South Dakota,12.81095314,2362.72,0.962,1.008
historic,2012.0,Tennessee,111.49689146,22146.76,0.994,1.044
historic,2012.0,Texas,406.70381023000004,79610.28,0.93,0.96
historic,2012.0,Utah,31.52785769,5401.86,0.876,0.876
historic,2012.0,Vermont,6.06929929,1171.09,1.02,1.018
historic,2012.0,Virginia,124.47260487,25370.88,0.979,0.991
historic,2012.0,Washington,98.49230569,16404.27,0.912,0.864
historic,2012.0,West Virginia,34.81955696,7104.57,1.08,1.09
historic,2012.0,Wisconsin,74.71418179999999,13567.23,1.021,1.053
historic,2012.0,Wyoming,18.172028280000003,2910.28,1.11,1.108
historic,2013.0,Alabama,97.00290441,17406.07,1.031,0.983
historic,2013.0,Arizona,83.01738576000001,18861.16,0.926,0.931
historic,2013.0,Arkansas,51.06218568,8992.09,1.019,1.01
historic,2013.0,California,285.68006144,59651.3,0.901,0.96
historic,2013.0,Colorado,58.48633122,10323.81,0.963,0.942
historic,2013.0,Connecticut,32.87704104,6484.63,1.032,1.053
historic,2013.0,Delaware,12.61112463,2543.89,0.996,0.994
historic,2013.0,District of Columbia,12.747582730000001,2571.42,0.972,0.97
historic,2013.0,Florida,258.60484497,49140.14,0.958,0.947
historic,2013.0,Georgia,150.52493534,27103.63,1.002,0.953
historic,2013.0,Idaho,24.804799350000003,4801.14,0.94,0.969
historic,2013.0,Illinois,153.45744593999999,29514.83,1.013,1.005
historic,2013.0,Indiana,113.00041868000001,20400.92,1.074,1.057
historic,2013.0,Iowa,50.12914885,8705.95,0.968,0.949
historic,2013.0,Kansas,43.7291471,8367.97,0.959,0.987
historic,2013.0,Kentucky,89.43710503,16747.41,1.1,1.095
historic,2013.0,Louisiana,96.53051028,16683.38,1.014,0.991
historic,2013.0,Maine,12.76315289,2517.39,1.033,1.055
historic,2013.0,Maryland,69.87976898000001,14096.0,0.971,0.969
historic,2013.0,Massachusetts,60.88893934,12009.67,0.997,1.018
historic,2013.0,Michigan,111.91791174,19584.48,1.043,1.023
historic,2013.0,Minnesota,72.84732201,12571.66,0.991,0.969
historic,2013.0,Mississippi,53.29621606,9248.32,1.028,1.011
historic,2013.0,Missouri,91.28544365,16407.75,0.99,0.998
historic,2013.0,Montana,15.22058053,2398.12,1.004,1.019
historic,2013.0,Nebraska,32.13297886,6109.24,0.977,1.006
historic,2013.0,Nevada,38.00391081,8461.72,0.923,0.984
historic,2013.0,New Hampshire,11.983510800000001,2363.61,0.987,1.007
historic,2013.0,New Jersey,84.97552969,17069.16,0.988,0.988
historic,2013.0,New Mexico,24.7973714,4627.64,1.014,1.034
historic,2013.0,New York,162.07334175,32280.81,0.941,0.988
historic,2013.0,North Carolina,147.58502841,27776.08,0.98,0.977
historic,2013.0,North Dakota,17.32708307,3118.95,0.888,0.894
historic,2013.0,Ohio,163.86421106,33054.35,1.055,1.052
historic,2013.0,Oklahoma,65.26282608,12415.97,0.975,0.993
historic,2013.0,Oregon,50.93563935,8733.32,0.927,0.953
historic,2013.0,Pennsylvania,160.19203206,32309.88,1.015,1.013
historic,2013.0,Rhode Island,8.485649789999998,1673.7,1.0,1.02
historic,2013.0,South Carolina,88.60175337000001,16106.72,0.992,0.971
historic,2013.0,South Dakota,12.94500417,2304.5,0.972,0.984
historic,2013.0,Tennessee,110.43774719,19502.69,0.984,0.92
historic,2013.0,Texas,413.03650409,78212.36,0.944,0.943
historic,2013.0,Utah,31.90588377,5440.32,0.886,0.883
historic,2013.0,Vermont,6.03716281,1190.76,1.014,1.035
historic,2013.0,Virginia,123.8370177,24845.96,0.974,0.971
historic,2013.0,Washington,98.15873045999999,17113.04,0.909,0.902
historic,2013.0,West Virginia,34.7362689,7006.93,1.077,1.075
historic,2013.0,Wisconsin,74.45624379,12835.22,1.018,0.996
historic,2013.0,Wyoming,18.03962224,2845.14,1.102,1.084
historic,2014.0,Alabama,96.21083789000001,21922.6,1.023,1.237
historic,2014.0,Arizona,83.79235861,18230.47,0.935,0.899
historic,2014.0,Arkansas,50.52488998,8726.79,1.009,0.98
historic,2014.0,California,285.67106514,56167.88,0.901,0.904
historic,2014.0,Colorado,58.59164825,10342.13,0.964,0.944
historic,2014.0,Connecticut,32.63356318,5970.87,1.024,0.97
historic,2014.0,Delaware,12.564403369999999,2365.84,0.993,0.924
historic,2014.0,District of Columbia,12.62528118,2377.3,0.963,0.896
historic,2014.0,Florida,259.21759196,48870.93,0.96,0.942
historic,2014.0,Georgia,149.08496530000002,33721.27,0.992,1.186
historic,2014.0,Idaho,24.777153780000003,4721.68,0.939,0.953
historic,2014.0,Illinois,151.71544532,26862.8,1.002,0.914
historic,2014.0,Indiana,112.21890671999999,19027.18,1.066,0.986
historic,2014.0,Iowa,50.29931174,8576.15,0.971,0.935
historic,2014.0,Kansas,43.482808420000005,8138.11,0.954,0.96
historic,2014.0,Kentucky,85.42408342,16390.43,1.05,1.071
historic,2014.0,Louisiana,97.63822326,16447.95,1.025,0.977
historic,2014.0,Maine,12.80516096,2342.92,1.037,0.982
historic,2014.0,Maryland,69.04692073999999,13001.32,0.96,0.894
historic,2014.0,Massachusetts,60.35077263,11042.21,0.988,0.936
historic,2014.0,Michigan,111.33721895999999,18762.55,1.038,0.98
historic,2014.0,Minnesota,72.38455623,12174.5,0.984,0.939
historic,2014.0,Mississippi,52.91801961,10389.09,1.021,1.136
historic,2014.0,Missouri,90.06507198,15869.93,0.977,0.966
historic,2014.0,Montana,15.27176679,2436.6,1.008,1.036
historic,2014.0,Nebraska,31.95280588,5947.18,0.971,0.979
historic,2014.0,Nevada,38.35534063,8272.99,0.931,0.962
historic,2014.0,New Hampshire,11.981398380000002,2192.2,0.987,0.934
historic,2014.0,New Jersey,84.06702717,15694.12,0.977,0.908
historic,2014.0,New Mexico,24.85849657,4502.29,1.017,1.006
historic,2014.0,New York,162.88196914,29417.4,0.946,0.9
historic,2014.0,North Carolina,146.65819225,31248.86,0.974,1.1
historic,2014.0,North Dakota,18.37574593,3240.73,0.942,0.929
historic,2014.0,Ohio,162.29671782,30559.97,1.044,0.973
historic,2014.0,Oklahoma,65.82144946,12215.37,0.983,0.977
historic,2014.0,Oregon,51.055560740000004,9349.99,0.929,1.02
historic,2014.0,Pennsylvania,159.16230309,29962.8,1.009,0.939
historic,2014.0,Rhode Island,8.44556261,1545.26,0.995,0.942
historic,2014.0,South Carolina,88.02656744,18843.39,0.986,1.136
historic,2014.0,South Dakota,13.07905362,2294.6,0.982,0.979
historic,2014.0,Tennessee,109.37860293000001,23832.07,0.975,1.124
historic,2014.0,Texas,419.36919773,77864.31,0.958,0.939
historic,2014.0,Utah,32.28391075,5633.23,0.897,0.914
historic,2014.0,Vermont,6.00502613,1098.72,1.009,0.955
historic,2014.0,Virginia,123.20143086,23096.5,0.969,0.902
historic,2014.0,Washington,97.82515594,18511.63,0.906,0.975
historic,2014.0,West Virginia,34.65298097,6525.05,1.075,1.001
historic,2014.0,Wisconsin,74.19830685,12552.2,1.014,0.974
historic,2014.0,Wyoming,17.90721583,2921.03,1.094,1.112
historic,2015.0,Alabama,95.41877106,20376.34,1.014,1.15
historic,2015.0,Arizona,84.56733184000001,18718.8,0.943,0.924
historic,2015.0,Arkansas,49.98759472,8739.56,0.998,0.981
historic,2015.0,California,285.66206844,58710.86,0.901,0.945
historic,2015.0,Colorado,58.69696568,10425.11,0.966,0.951
historic,2015.0,Connecticut,32.390085920000004,5916.38,1.017,0.961
historic,2015.0,Delaware,12.51768332,2344.09,0.989,0.916
historic,2015.0,District of Columbia,12.502979640000001,2341.34,0.953,0.883
historic,2015.0,Florida,259.830339,48259.07,0.963,0.93
historic,2015.0,Georgia,147.64499727,30841.49,0.983,1.085
historic,2015.0,Idaho,24.74950709,4774.58,0.938,0.964
historic,2015.0,Illinois,149.97344559,27147.92,0.99,0.924
historic,2015.0,Indiana,111.43739413,19454.43,1.059,1.008
historic,2015.0,Iowa,50.46947328,8754.83,0.975,0.954
historic,2015.0,Kansas,43.23647056,8191.83,0.949,0.966
historic,2015.0,Kentucky,81.41106171999999,15475.39,1.001,1.011
historic,2015.0,Louisiana,98.74593626000001,17022.81,1.037,1.012
historic,2015.0,Maine,12.84716892,2346.67,1.04,0.983
historic,2015.0,Maryland,68.21407321,12773.94,0.948,0.878
historic,2015.0,Massachusetts,59.812606079999995,10925.38,0.979,0.926
historic,2015.0,Michigan,110.75652692,18997.72,1.032,0.992
historic,2015.0,Minnesota,71.92178979,12331.64,0.978,0.951
historic,2015.0,Mississippi,52.5398224,9738.79,1.014,1.065
historic,2015.0,Missouri,88.84470059,15699.2,0.964,0.955
historic,2015.0,Montana,15.322953369999999,2431.95,1.011,1.034
historic,2015.0,Nebraska,31.77263237,5977.37,0.966,0.984
historic,2015.0,Nevada,38.70676993,8047.43,0.94,0.936
historic,2015.0,New Hampshire,11.97928425,2188.14,0.987,0.932
historic,2015.0,New Jersey,83.15852518000001,15492.14,0.967,0.896
historic,2015.0,New Mexico,24.91962208,4430.93,1.019,0.99
historic,2015.0,New York,163.69059639,29896.54,0.95,0.915
historic,2015.0,North Carolina,145.73135616,31530.47,0.967,1.11
historic,2015.0,North Dakota,19.424408800000002,3451.77,0.996,0.99
historic,2015.0,Ohio,160.72922413999999,30098.57,1.034,0.958
historic,2015.0,Oklahoma,66.38007336,12501.21,0.992,1.0
historic,2015.0,Oregon,51.17548179,8545.13,0.931,0.932
historic,2015.0,Pennsylvania,158.13257422,29608.18,1.002,0.928
historic,2015.0,Rhode Island,8.40547576,1535.35,0.99,0.936
historic,2015.0,South Carolina,87.45138115,18785.46,0.979,1.133
historic,2015.0,South Dakota,13.21310479,2322.13,0.992,0.991
historic,2015.0,Tennessee,108.31945854000001,24062.29,0.966,1.135
historic,2015.0,Texas,425.70189089999997,80820.05,0.973,0.974
historic,2015.0,Utah,32.66193695,5734.52,0.907,0.93
historic,2015.0,Vermont,5.972889019999999,1091.01,1.003,0.948
historic,2015.0,Virginia,122.56584384,22908.74,0.964,0.895
historic,2015.0,Washington,97.49158138,16380.65,0.903,0.863
historic,2015.0,West Virginia,34.56969228,6473.61,1.072,0.993
historic,2015.0,Wisconsin,73.94036890999999,12628.76,1.011,0.98
historic,2015.0,Wyoming,17.77481041,2940.42,1.085,1.12
historic,2016.0,Alabama,95.08150348999999,17376.12,1.011,0.981
historic,2016.0,Arizona,85.84172806000001,19715.59,0.957,0.973
historic,2016.0,Arkansas,50.012118189999995,9226.75,0.999,1.036
historic,2016.0,California,293.50675974,58819.77,0.926,0.946
historic,2016.0,Colorado,59.21027626,10808.2,0.975,0.986
historic,2016.0,Connecticut,32.25589034,6228.1,1.013,1.012
historic,2016.0,Delaware,12.553018130000002,2483.55,0.992,0.97
historic,2016.0,District of Columbia,12.65625633,2503.97,0.965,0.944
historic,2016.0,Florida,262.35245251,50853.72,0.972,0.98
historic,2016.0,Georgia,148.28875299,27373.0,0.987,0.963
historic,2016.0,Idaho,25.15876909,4711.21,0.953,0.951
historic,2016.0,Illinois,150.33762015,28337.5,0.993,0.965
historic,2016.0,Indiana,109.89086859999999,19970.68,1.044,1.035
historic,2016.0,Iowa,50.798690060000006,9250.43,0.981,1.008
historic,2016.0,Kansas,43.82195861,8692.39,0.961,1.025
historic,2016.0,Kentucky,81.39292248000001,15067.49,1.001,0.985
historic,2016.0,Louisiana,97.86471596999999,17616.79,1.028,1.047
historic,2016.0,Maine,12.72289584,2456.59,1.03,1.029
historic,2016.0,Maryland,69.14911421,13680.79,0.961,0.94
historic,2016.0,Massachusetts,60.12573593,11609.33,0.985,0.984
historic,2016.0,Michigan,109.89471453,19624.86,1.024,1.025
historic,2016.0,Minnesota,72.32641124,12899.38,0.983,0.995
historic,2016.0,Mississippi,52.36068607,9329.06,1.01,1.02
historic,2016.0,Missouri,89.67850462999999,16860.31,0.973,1.026
historic,2016.0,Montana,15.28051831,2485.13,1.008,1.056
historic,2016.0,Nebraska,32.05544909,6314.68,0.974,1.04
historic,2016.0,Nevada,39.327454,8559.47,0.955,0.995
historic,2016.0,New Hampshire,12.02009941,2320.89,0.99,0.989
historic,2016.0,New Jersey,83.87278635,16566.43,0.975,0.958
historic,2016.0,New Mexico,24.80144275,4633.33,1.015,1.036
historic,2016.0,New York,165.82726612000002,32293.95,0.963,0.988
historic,2016.0,North Carolina,146.95924084,28610.74,0.976,1.007
historic,2016.0,North Dakota,19.44417124,3653.54,0.997,1.047
historic,2016.0,Ohio,159.39530727000002,31535.53,1.026,1.004
historic,2016.0,Oklahoma,66.51845048,13180.36,0.994,1.054
historic,2016.0,Oregon,52.11808583,8907.56,0.949,0.972
historic,2016.0,Pennsylvania,158.0538374,31268.74,1.001,0.98
historic,2016.0,Rhode Island,8.42658061,1627.04,0.993,0.992
historic,2016.0,South Carolina,87.91671153,17020.36,0.984,1.026
historic,2016.0,South Dakota,13.240805009999999,2452.88,0.994,1.047
historic,2016.0,Tennessee,109.28507376,19992.25,0.974,0.943
historic,2016.0,Texas,428.66242704,83073.91,0.98,1.002
historic,2016.0,Utah,33.496232129999996,5702.31,0.93,0.925
historic,2016.0,Vermont,5.96789969,1152.31,1.003,1.002
historic,2016.0,Virginia,123.70371473,24345.52,0.973,0.951
historic,2016.0,Washington,100.11630808,17513.12,0.927,0.923
historic,2016.0,West Virginia,33.98705097,6724.16,1.054,1.032
historic,2016.0,Wisconsin,73.74773640000001,13060.38,1.008,1.014
historic,2016.0,Wyoming,17.42488877,2816.09,1.064,1.072
historic,2017.0,Alabama,94.74423546999999,17764.73,1.007,1.003
historic,2017.0,Arizona,87.11612434999999,19993.99,0.972,0.986
historic,2017.0,Arkansas,50.036641780000004,9233.12,0.999,1.037
historic,2017.0,California,301.35145131999997,61774.18,0.951,0.994
historic,2017.0,Colorado,59.72358688,10515.36,0.983,0.959
historic,2017.0,Connecticut,32.121695620000004,5860.83,1.008,0.952
historic,2017.0,Delaware,12.588353230000001,2457.58,0.994,0.96
historic,2017.0,District of Columbia,12.809533400000001,2500.76,0.977,0.943
historic,2017.0,Florida,264.87456512,50639.72,0.981,0.976
historic,2017.0,Georgia,148.93250862,27906.84,0.991,0.981
historic,2017.0,Idaho,25.56803082,4734.4,0.969,0.956
historic,2017.0,Illinois,150.70179416,28420.65,0.995,0.967
historic,2017.0,Indiana,108.34434209,19568.82,1.029,1.014
historic,2017.0,Iowa,51.1279057,9294.87,0.987,1.013
historic,2017.0,Kansas,44.4074471,8922.32,0.974,1.052
historic,2017.0,Kentucky,81.37478336,15239.66,1.0,0.996
historic,2017.0,Louisiana,96.98349679,17380.96,1.019,1.033
historic,2017.0,Maine,12.59862256,2298.71,1.02,0.963
historic,2017.0,Maryland,70.08415386,13682.28,0.974,0.94
historic,2017.0,Massachusetts,60.438866229999995,11027.5,0.99,0.934
historic,2017.0,Michigan,109.03290195000001,19343.19,1.016,1.01
historic,2017.0,Minnesota,72.73103268000001,12896.71,0.989,0.995
historic,2017.0,Mississippi,52.181548740000004,9463.17,1.007,1.035
historic,2017.0,Missouri,90.5123098,17228.31,0.982,1.048
historic,2017.0,Montana,15.23808288,2433.56,1.006,1.034
historic,2017.0,Nebraska,32.33826638,6449.12,0.983,1.062
historic,2017.0,Nevada,39.9481378,8582.83,0.97,0.998
historic,2017.0,New Hampshire,12.06091504,2200.6,0.993,0.938
historic,2017.0,New Jersey,84.58704737000001,16422.37,0.983,0.95
historic,2017.0,New Mexico,24.68326411,4566.14,1.01,1.021
historic,2017.0,New York,167.96393731,31175.25,0.975,0.954
historic,2017.0,North Carolina,148.18712563999998,31870.8,0.984,1.122
historic,2017.0,North Dakota,19.463933230000002,3667.34,0.998,1.051
historic,2017.0,Ohio,158.06139013,30857.75,1.017,0.982
historic,2017.0,Oklahoma,66.656828,13456.55,0.996,1.076
historic,2017.0,Oregon,53.06069005,9565.57,0.966,1.043
historic,2017.0,Pennsylvania,157.97510269,30836.28,1.001,0.967
historic,2017.0,Rhode Island,8.44768526,1541.34,0.995,0.939
historic,2017.0,South Carolina,88.38204146,18317.04,0.99,1.104
historic,2017.0,South Dakota,13.26850511,2467.39,0.996,1.053
historic,2017.0,Tennessee,110.25068994,20730.49,0.983,0.978
historic,2017.0,Texas,431.62296276,82755.82,0.986,0.998
historic,2017.0,Utah,34.33052686,5968.79,0.954,0.968
historic,2017.0,Vermont,5.962910150000001,1087.98,1.002,0.946
historic,2017.0,Virginia,124.84158515,24327.18,0.982,0.951
historic,2017.0,Washington,102.74103443000001,18621.31,0.951,0.981
historic,2017.0,West Virginia,33.40441048,6521.42,1.036,1.0
historic,2017.0,Wisconsin,73.5551044,12937.87,1.005,1.004
historic,2017.0,Wyoming,17.07496733,2807.08,1.043,1.069
historic,2018.0,Alabama,94.40696720999999,18578.31,1.004,1.049
historic,2018.0,Arizona,88.3905202,20393.82,0.986,1.006
historic,2018.0,Arkansas,50.061165450000004,8755.68,1.0,0.983
historic,2018.0,California,309.19614353,64222.53,0.975,1.033
historic,2018.0,Colorado,60.236898200000006,10763.88,0.992,0.982
historic,2018.0,Connecticut,31.987499600000003,6130.47,1.004,0.996
historic,2018.0,Delaware,12.62368878,2419.27,0.997,0.945
historic,2018.0,District of Columbia,12.962811210000002,2484.26,0.988,0.937
historic,2018.0,Florida,267.39667878,49349.59,0.991,0.951
historic,2018.0,Georgia,149.57626423,28959.51,0.996,1.018
historic,2018.0,Idaho,25.977292329999997,4916.19,0.984,0.992
historic,2018.0,Illinois,151.06596797,27527.83,0.998,0.937
historic,2018.0,Indiana,106.79781709000001,18694.02,1.015,0.968
historic,2018.0,Iowa,51.45712218,8950.14,0.994,0.976
historic,2018.0,Kansas,44.99293535,8550.42,0.987,1.008
historic,2018.0,Kentucky,81.35664440000001,14858.04,1.0,0.971
historic,2018.0,Louisiana,96.10227723999999,16635.06,1.009,0.989
historic,2018.0,Maine,12.4743497,2390.74,1.01,1.002
historic,2018.0,Maryland,71.01919495,13610.49,0.987,0.936
historic,2018.0,Massachusetts,60.75199591,11643.25,0.995,0.987
historic,2018.0,Michigan,108.17109020999999,18707.63,1.008,0.977
historic,2018.0,Minnesota,73.13565431,12611.91,0.994,0.973
historic,2018.0,Mississippi,52.002411450000004,9110.43,1.003,0.996
historic,2018.0,Missouri,91.34611361,16206.99,0.991,0.986
historic,2018.0,Montana,15.195646720000001,2414.1,1.003,1.026
historic,2018.0,Nebraska,32.62108354,6162.21,0.991,1.014
historic,2018.0,Nevada,40.568820880000004,8788.19,0.985,1.022
historic,2018.0,New Hampshire,12.101729859999999,2319.32,0.997,0.988
historic,2018.0,New Jersey,85.30130831,16241.51,0.992,0.94
historic,2018.0,New Mexico,24.56508525,4466.0,1.005,0.998
historic,2018.0,New York,170.10060775,32857.67,0.988,1.005
