Scenario,Year,Interconnection,Total_Load_TWh,Peak_Load_MWh,Total_Load_Normalized,Peak_Load_Normalized
rcp85cooler_ssp3,2098.0,ERCOT,472.02996908999995,100958.34,1.447,1.543
rcp85cooler_ssp3,2099.0,EIC,3350.68278023,648214.1699999999,1.098,1.148
rcp85cooler_ssp3,2099.0,WECC,1068.84763168,208690.61,1.355,1.48
rcp85cooler_ssp3,2099.0,ERCOT,471.79800124,99079.2,1.446,1.515
rcp85cooler_ssp5,2020.0,EIC,3126.6344204499997,599475.21,1.025,1.062
rcp85cooler_ssp5,2020.0,WECC,826.63430608,159950.65,1.048,1.135
rcp85cooler_ssp5,2020.0,ERCOT,338.61388327,69916.97,1.038,1.069
rcp85cooler_ssp5,2021.0,EIC,3140.9531577800003,596424.2,1.03,1.057
rcp85cooler_ssp5,2021.0,WECC,841.21339716,156687.29,1.066,1.111
rcp85cooler_ssp5,2021.0,ERCOT,341.0701694,68244.2,1.045,1.043
rcp85cooler_ssp5,2022.0,EIC,3153.6478661,580222.8999999999,1.034,1.028
rcp85cooler_ssp5,2022.0,WECC,855.55101223,158040.55,1.084,1.121
rcp85cooler_ssp5,2022.0,ERCOT,345.39195347000003,69705.82,1.059,1.066
rcp85cooler_ssp5,2023.0,EIC,3169.39689258,603236.12,1.039,1.069
rcp85cooler_ssp5,2023.0,WECC,869.7169462200001,169308.91999999998,1.102,1.201
rcp85cooler_ssp5,2023.0,ERCOT,346.83110532999996,70143.41,1.063,1.072
rcp85cooler_ssp5,2024.0,EIC,3180.7710641500003,588401.95,1.043,1.043
rcp85cooler_ssp5,2024.0,WECC,884.01749265,161302.16,1.121,1.144
rcp85cooler_ssp5,2024.0,ERCOT,352.51049474,72160.14,1.08,1.103
rcp85cooler_ssp5,2025.0,EIC,3193.66967889,574454.3300000001,1.047,1.018
rcp85cooler_ssp5,2025.0,WECC,898.19656918,174655.65,1.138,1.239
rcp85cooler_ssp5,2025.0,ERCOT,356.78691810000004,70398.2,1.093,1.076
rcp85cooler_ssp5,2026.0,EIC,3235.61185853,612924.65,1.061,1.086
rcp85cooler_ssp5,2026.0,WECC,912.7758133,168971.07,1.157,1.198
rcp85cooler_ssp5,2026.0,ERCOT,360.89643132,75995.07,1.106,1.162
rcp85cooler_ssp5,2027.0,EIC,3277.04596004,627116.08,1.074,1.111
rcp85cooler_ssp5,2027.0,WECC,927.38416669,168340.88,1.175,1.194
rcp85cooler_ssp5,2027.0,ERCOT,365.48491802,74351.39,1.12,1.137
rcp85cooler_ssp5,2028.0,EIC,3316.8498634499997,633064.1,1.087,1.122
rcp85cooler_ssp5,2028.0,WECC,941.8060785800001,176719.83,1.194,1.253
rcp85cooler_ssp5,2028.0,ERCOT,371.89003794,76549.3,1.14,1.17
rcp85cooler_ssp5,2029.0,EIC,3357.123754,628490.62,1.1,1.114
rcp85cooler_ssp5,2029.0,WECC,956.6538061499999,182234.68,1.213,1.293
rcp85cooler_ssp5,2029.0,ERCOT,377.39936301,73516.57,1.157,1.124
rcp85cooler_ssp5,2030.0,EIC,3396.7678382800004,661444.96,1.113,1.172
rcp85cooler_ssp5,2030.0,WECC,971.20673541,181100.09,1.231,1.285
rcp85cooler_ssp5,2030.0,ERCOT,383.83328807,78416.18,1.176,1.199
rcp85cooler_ssp5,2031.0,EIC,3428.8336125,650483.65,1.124,1.153
rcp85cooler_ssp5,2031.0,WECC,984.4354580700001,182342.18,1.248,1.293
rcp85cooler_ssp5,2031.0,ERCOT,387.32595472,75645.33,1.187,1.156
rcp85cooler_ssp5,2032.0,EIC,3455.69494558,656613.9400000001,1.133,1.163
rcp85cooler_ssp5,2032.0,WECC,998.7699713,185413.15,1.266,1.315
rcp85cooler_ssp5,2032.0,ERCOT,394.91727335,79149.7,1.21,1.21
rcp85cooler_ssp5,2033.0,EIC,3486.89462042,658634.72,1.143,1.167
rcp85cooler_ssp5,2033.0,WECC,1011.84057662,194306.59000000003,1.283,1.378
rcp85cooler_ssp5,2033.0,ERCOT,399.43415514,80873.15,1.224,1.236
rcp85cooler_ssp5,2034.0,EIC,3515.88729091,642231.1599999999,1.152,1.138
rcp85cooler_ssp5,2034.0,WECC,1025.50724314,190319.8,1.3,1.35
rcp85cooler_ssp5,2034.0,ERCOT,405.56198113,83466.49,1.243,1.276
rcp85cooler_ssp5,2035.0,EIC,3546.21563849,680114.53,1.162,1.205
rcp85cooler_ssp5,2035.0,WECC,1038.86978769,196275.36,1.317,1.392
rcp85cooler_ssp5,2035.0,ERCOT,410.65825071,86298.42,1.259,1.319
rcp85cooler_ssp5,2036.0,EIC,3588.86410277,667136.97,1.176,1.182
rcp85cooler_ssp5,2036.0,WECC,1054.50173379,205447.38,1.337,1.457
rcp85cooler_ssp5,2036.0,ERCOT,420.32468986000003,85141.74,1.288,1.302
rcp85cooler_ssp5,2037.0,EIC,3633.7461759099997,704783.83,1.191,1.249
rcp85cooler_ssp5,2037.0,WECC,1070.6164976100001,200723.82,1.357,1.424
rcp85cooler_ssp5,2037.0,ERCOT,427.27469444999997,86013.19,1.31,1.315
rcp85cooler_ssp5,2038.0,EIC,3676.7805683899996,700804.14,1.205,1.242
rcp85cooler_ssp5,2038.0,WECC,1085.90731902,210487.47,1.376,1.493
rcp85cooler_ssp5,2038.0,ERCOT,436.89632458999995,91153.64,1.339,1.394
rcp85cooler_ssp5,2039.0,EIC,3722.49548469,727855.57,1.22,1.29
rcp85cooler_ssp5,2039.0,WECC,1102.02271312,202362.91999999998,1.397,1.435
rcp85cooler_ssp5,2039.0,ERCOT,443.01285829,91632.35,1.358,1.401
rcp85cooler_ssp5,2040.0,EIC,3765.6923638400003,706414.7,1.234,1.252
rcp85cooler_ssp5,2040.0,WECC,1117.4747644000001,209186.94999999998,1.416,1.484
rcp85cooler_ssp5,2040.0,ERCOT,452.31076931,97265.32,1.386,1.487
rcp85cooler_ssp5,2041.0,EIC,3807.50286094,736280.54,1.248,1.305
rcp85cooler_ssp5,2041.0,WECC,1133.8785349500001,216827.16999999998,1.437,1.538
rcp85cooler_ssp5,2041.0,ERCOT,455.15813942,94213.94,1.395,1.44
rcp85cooler_ssp5,2042.0,EIC,3847.0601365700004,728168.06,1.261,1.29
rcp85cooler_ssp5,2042.0,WECC,1149.92568108,219877.1,1.458,1.56
rcp85cooler_ssp5,2042.0,ERCOT,460.61534822000004,94174.35,1.412,1.44
rcp85cooler_ssp5,2043.0,EIC,3885.95705379,718635.45,1.274,1.273
rcp85cooler_ssp5,2043.0,WECC,1165.99275496,221146.64,1.478,1.569
rcp85cooler_ssp5,2043.0,ERCOT,466.71299228,98957.45,1.43,1.513
rcp85cooler_ssp5,2044.0,EIC,3926.75485829,720159.6,1.287,1.276
rcp85cooler_ssp5,2044.0,WECC,1182.02320007,219757.72,1.498,1.559
rcp85cooler_ssp5,2044.0,ERCOT,470.94638079000003,95604.4,1.443,1.462
rcp85cooler_ssp5,2045.0,EIC,3966.88585856,746084.98,1.3,1.322
rcp85cooler_ssp5,2045.0,WECC,1197.7051226600001,230463.66999999998,1.518,1.635
rcp85cooler_ssp5,2045.0,ERCOT,476.19509132,95876.14,1.459,1.466
rcp85cooler_ssp5,2046.0,EIC,4023.90024816,808962.51,1.319,1.433
rcp85cooler_ssp5,2046.0,WECC,1215.0434710499999,249271.5,1.54,1.768
rcp85cooler_ssp5,2046.0,ERCOT,486.49499126,99067.66,1.491,1.515
rcp85cooler_ssp5,2047.0,EIC,4085.4138542600003,790399.84,1.339,1.4
rcp85cooler_ssp5,2047.0,WECC,1232.72162124,235208.41,1.562,1.668
rcp85cooler_ssp5,2047.0,ERCOT,491.95587108999996,101384.83,1.508,1.55
rcp85cooler_ssp5,2048.0,EIC,4141.3637309000005,779375.56,1.358,1.381
rcp85cooler_ssp5,2048.0,WECC,1249.69310172,229264.94,1.584,1.626
rcp85cooler_ssp5,2048.0,ERCOT,503.68715851999997,102706.47,1.544,1.57
rcp85cooler_ssp5,2049.0,EIC,4196.79789609,804001.24,1.376,1.425
rcp85cooler_ssp5,2049.0,WECC,1267.0385847100001,242353.78999999998,1.606,1.719
rcp85cooler_ssp5,2049.0,ERCOT,515.56014854,105991.46,1.58,1.62
rcp85cooler_ssp5,2050.0,EIC,4258.31204875,819584.08,1.396,1.452
rcp85cooler_ssp5,2050.0,WECC,1283.80210293,242649.33,1.627,1.721
rcp85cooler_ssp5,2050.0,ERCOT,521.93512101,109218.77,1.6,1.67
rcp85cooler_ssp5,2051.0,EIC,4304.53854468,853587.9099999999,1.411,1.512
rcp85cooler_ssp5,2051.0,WECC,1300.57283376,243754.25,1.648,1.729
rcp85cooler_ssp5,2051.0,ERCOT,533.75099493,109730.78,1.636,1.678
rcp85cooler_ssp5,2052.0,EIC,4356.01898187,848037.01,1.428,1.503
rcp85cooler_ssp5,2052.0,WECC,1317.77826423,250391.01,1.67,1.776
rcp85cooler_ssp5,2052.0,ERCOT,539.8782335,111490.02,1.655,1.705
rcp85cooler_ssp5,2053.0,EIC,4408.82999037,834421.0599999999,1.445,1.478
rcp85cooler_ssp5,2053.0,WECC,1334.57053379,259002.04,1.692,1.837
rcp85cooler_ssp5,2053.0,ERCOT,545.08805867,110290.55,1.671,1.686
rcp85cooler_ssp5,2054.0,EIC,4460.33614166,804334.24,1.462,1.425
rcp85cooler_ssp5,2054.0,WECC,1351.17365973,246444.29,1.713,1.748
rcp85cooler_ssp5,2054.0,ERCOT,551.79188263,109164.84,1.691,1.669
rcp85cooler_ssp5,2055.0,EIC,4509.610768389999,849935.63,1.478,1.506
rcp85cooler_ssp5,2055.0,WECC,1368.38366526,257390.12,1.734,1.826
rcp85cooler_ssp5,2055.0,ERCOT,560.12035406,114972.22,1.717,1.758
rcp85cooler_ssp5,2056.0,EIC,4582.23237546,878308.95,1.502,1.556
rcp85cooler_ssp5,2056.0,WECC,1386.40676053,264930.12,1.757,1.879
rcp85cooler_ssp5,2056.0,ERCOT,568.83128408,115560.25,1.743,1.767
rcp85cooler_ssp5,2057.0,EIC,4650.36136412,896093.4,1.524,1.588
rcp85cooler_ssp5,2057.0,WECC,1404.97535519,266185.77,1.781,1.888
rcp85cooler_ssp5,2057.0,ERCOT,581.48932924,117531.34,1.782,1.797
rcp85cooler_ssp5,2058.0,EIC,4723.40244716,880734.98,1.548,1.56
rcp85cooler_ssp5,2058.0,WECC,1422.52000472,277079.22,1.803,1.965
rcp85cooler_ssp5,2058.0,ERCOT,590.25922225,123563.39,1.809,1.889
rcp85cooler_ssp5,2059.0,EIC,4792.855806070001,898927.17,1.571,1.593
rcp85cooler_ssp5,2059.0,WECC,1441.3090738800001,274227.48,1.827,1.945
rcp85cooler_ssp5,2059.0,ERCOT,601.37242671,123526.27,1.843,1.889
rcp85cooler_ssp5,2060.0,EIC,4862.9272248199995,965753.4500000001,1.594,1.711
rcp85cooler_ssp5,2060.0,WECC,1458.92610922,294650.23,1.849,2.09
rcp85cooler_ssp5,2060.0,ERCOT,613.0395996699999,130299.41,1.879,1.992
rcp85cooler_ssp5,2061.0,EIC,4929.89197485,969631.15,1.616,1.718
rcp85cooler_ssp5,2061.0,WECC,1480.1568865899999,285190.71,1.876,2.023
rcp85cooler_ssp5,2061.0,ERCOT,619.65827853,126365.01,1.899,1.932
rcp85cooler_ssp5,2062.0,EIC,4992.63060515,958265.54,1.637,1.698
rcp85cooler_ssp5,2062.0,WECC,1500.99309745,290629.16,1.903,2.061
rcp85cooler_ssp5,2062.0,ERCOT,630.8976364199999,128010.16,1.934,1.957
rcp85cooler_ssp5,2063.0,EIC,5061.589493529999,995195.49,1.659,1.763
rcp85cooler_ssp5,2063.0,WECC,1521.67458036,308061.48,1.929,2.185
rcp85cooler_ssp5,2063.0,ERCOT,636.07147027,134699.97,1.949,2.059
rcp85cooler_ssp5,2064.0,EIC,5121.10278045,991757.89,1.679,1.757
rcp85cooler_ssp5,2064.0,WECC,1542.41092012,288626.9,1.955,2.047
rcp85cooler_ssp5,2064.0,ERCOT,650.6360473999999,136370.62,1.994,2.085
rcp85cooler_ssp5,2065.0,EIC,5185.895505990001,969360.28,1.7,1.717
rcp85cooler_ssp5,2065.0,WECC,1563.0695888,312626.7,1.981,2.217
rcp85cooler_ssp5,2065.0,ERCOT,659.99885363,135061.72,2.023,2.065
rcp85cooler_ssp5,2066.0,EIC,5252.5851322299995,1028142.54,1.722,1.822
rcp85cooler_ssp5,2066.0,WECC,1581.4981168699999,302122.22000000003,2.005,2.143
rcp85cooler_ssp5,2066.0,ERCOT,667.7594062100001,142441.07,2.047,2.178
rcp85cooler_ssp5,2067.0,EIC,5319.30173954,1053515.03,1.744,1.867
rcp85cooler_ssp5,2067.0,WECC,1600.11822124,302433.78,2.028,2.145
rcp85cooler_ssp5,2067.0,ERCOT,675.30139334,141092.26,2.07,2.157
rcp85cooler_ssp5,2068.0,EIC,5381.56540321,1065948.27,1.764,1.889
rcp85cooler_ssp5,2068.0,WECC,1618.55504297,315076.58,2.052,2.235
rcp85cooler_ssp5,2068.0,ERCOT,687.4796075099999,146908.46,2.107,2.246
rcp85cooler_ssp5,2069.0,EIC,5446.36976777,1057242.06,1.785,1.873
rcp85cooler_ssp5,2069.0,WECC,1637.43007876,320732.33999999997,2.075,2.275
rcp85cooler_ssp5,2069.0,ERCOT,696.67890553,138564.68,2.135,2.118
rcp85cooler_ssp5,2070.0,EIC,5508.6894630100005,1089817.58,1.806,1.931
rcp85cooler_ssp5,2070.0,WECC,1655.94583937,316421.05,2.099,2.244
rcp85cooler_ssp5,2070.0,ERCOT,708.72215135,147716.12,2.172,2.258
rcp85cooler_ssp5,2071.0,EIC,5573.3522255299995,1082437.74,1.827,1.918
rcp85cooler_ssp5,2071.0,WECC,1671.80345131,310632.77999999997,2.119,2.203
rcp85cooler_ssp5,2071.0,ERCOT,712.35134053,143369.07,2.183,2.192
rcp85cooler_ssp5,2072.0,EIC,5627.34330336,1109627.9,1.845,1.966
rcp85cooler_ssp5,2072.0,WECC,1689.9488170299999,326839.24,2.142,2.318
rcp85cooler_ssp5,2072.0,ERCOT,724.364457,147765.95,2.22,2.259
rcp85cooler_ssp5,2073.0,EIC,5690.3922895,1110836.8900000001,1.865,1.968
rcp85cooler_ssp5,2073.0,WECC,1705.94823127,338813.14,2.162,2.403
rcp85cooler_ssp5,2073.0,ERCOT,729.4656183200001,151412.96,2.236,2.315
rcp85cooler_ssp5,2074.0,EIC,5748.11285442,1076742.62,1.884,1.908
rcp85cooler_ssp5,2074.0,WECC,1722.55444196,331463.37,2.183,2.351
rcp85cooler_ssp5,2074.0,ERCOT,739.2884036900001,154220.86,2.266,2.358
rcp85cooler_ssp5,2075.0,EIC,5808.728384539999,1154784.3399999999,1.904,2.046
rcp85cooler_ssp5,2075.0,WECC,1738.9869086800002,349027.49,2.204,2.476
rcp85cooler_ssp5,2075.0,ERCOT,746.38996738,157282.7,2.288,2.405
rcp85cooler_ssp5,2076.0,EIC,5874.37867388,1133679.02,1.926,2.009
rcp85cooler_ssp5,2076.0,WECC,1758.42006468,352242.11,2.229,2.498
rcp85cooler_ssp5,2076.0,ERCOT,764.20310682,157020.94,2.342,2.401
rcp85cooler_ssp5,2077.0,EIC,5945.424597929999,1193653.42,1.949,2.115
rcp85cooler_ssp5,2077.0,WECC,1778.7582038599999,341300.73,2.255,2.421
rcp85cooler_ssp5,2077.0,ERCOT,775.7156252799999,158619.04,2.377,2.425
rcp85cooler_ssp5,2078.0,EIC,6012.377125939999,1171082.28,1.971,2.075
rcp85cooler_ssp5,2078.0,WECC,1797.28110151,362529.93,2.278,2.571
rcp85cooler_ssp5,2078.0,ERCOT,793.13678323,169518.17,2.431,2.592
rcp85cooler_ssp5,2079.0,EIC,6083.020988390001,1221626.26,1.994,2.164
rcp85cooler_ssp5,2079.0,WECC,1817.49680013,346530.61,2.304,2.458
rcp85cooler_ssp5,2079.0,ERCOT,805.17380011,170958.36,2.468,2.614
rcp85cooler_ssp5,2080.0,EIC,6150.087254599999,1193637.22,2.016,2.115
rcp85cooler_ssp5,2080.0,WECC,1836.74821588,353947.63,2.328,2.51
rcp85cooler_ssp5,2080.0,ERCOT,821.7527060499999,175814.47,2.519,2.688
rcp85cooler_ssp5,2081.0,EIC,6220.23863497,1233085.27,2.039,2.185
rcp85cooler_ssp5,2081.0,WECC,1856.8545449,363989.35,2.354,2.582
rcp85cooler_ssp5,2081.0,ERCOT,825.77504916,174077.68,2.531,2.661
rcp85cooler_ssp5,2082.0,EIC,6286.24766006,1224914.74,2.061,2.17
rcp85cooler_ssp5,2082.0,WECC,1876.23908417,369286.56,2.378,2.619
rcp85cooler_ssp5,2082.0,ERCOT,834.66153388,174523.61,2.558,2.668
rcp85cooler_ssp5,2083.0,EIC,6349.355170390001,1203681.74,2.081,2.133
rcp85cooler_ssp5,2083.0,WECC,1895.82361385,371509.24,2.403,2.635
rcp85cooler_ssp5,2083.0,ERCOT,846.24954816,176887.5,2.594,2.704
rcp85cooler_ssp5,2084.0,EIC,6417.56300497,1220462.71,2.104,2.162
rcp85cooler_ssp5,2084.0,WECC,1915.04055676,367172.15,2.427,2.604
rcp85cooler_ssp5,2084.0,ERCOT,853.1048296,174577.36,2.615,2.669
rcp85cooler_ssp5,2085.0,EIC,6484.081361330001,1252121.46,2.125,2.218
rcp85cooler_ssp5,2085.0,WECC,1933.88101504,383639.01999999996,2.451,2.721
rcp85cooler_ssp5,2085.0,ERCOT,862.02606758,177122.7,2.642,2.708
rcp85cooler_ssp5,2086.0,EIC,6557.160536949999,1346309.57,2.149,2.385
rcp85cooler_ssp5,2086.0,WECC,1952.78261096,410999.13,2.475,2.915
rcp85cooler_ssp5,2086.0,ERCOT,877.59340427,179472.5,2.69,2.744
rcp85cooler_ssp5,2087.0,EIC,6640.66234288,1326466.97,2.177,2.35
rcp85cooler_ssp5,2087.0,WECC,1972.14038348,375836.64,2.5,2.666
rcp85cooler_ssp5,2087.0,ERCOT,882.2819413200001,181816.7,2.704,2.78
rcp85cooler_ssp5,2088.0,EIC,6712.1698364799995,1311784.76,2.2,2.324
rcp85cooler_ssp5,2088.0,WECC,1990.4856728299999,377778.4,2.523,2.68
rcp85cooler_ssp5,2088.0,ERCOT,899.97727429,187719.43,2.758,2.87
rcp85cooler_ssp5,2089.0,EIC,6784.89340844,1348094.23,2.224,2.389
rcp85cooler_ssp5,2089.0,WECC,2009.39183797,398200.72,2.547,2.824
rcp85cooler_ssp5,2089.0,ERCOT,915.89564602,191899.43,2.807,2.934
rcp85cooler_ssp5,2090.0,EIC,6867.311467590001,1367775.1300000001,2.251,2.423
rcp85cooler_ssp5,2090.0,WECC,2027.34804107,400388.31,2.57,2.84
rcp85cooler_ssp5,2090.0,ERCOT,923.0694945299999,197530.57,2.829,3.02
rcp85cooler_ssp5,2091.0,EIC,6922.966765620001,1405292.04,2.269,2.49
rcp85cooler_ssp5,2091.0,WECC,2044.21409193,399720.62,2.591,2.835
rcp85cooler_ssp5,2091.0,ERCOT,940.6476752799999,194936.86,2.883,2.98
rcp85cooler_ssp5,2092.0,EIC,6989.267757570001,1408817.35,2.291,2.496
rcp85cooler_ssp5,2092.0,WECC,2061.77183617,409764.27999999997,2.613,2.906
rcp85cooler_ssp5,2092.0,ERCOT,946.8884639400001,199408.75,2.902,3.049
rcp85cooler_ssp5,2093.0,EIC,7056.64566055,1365036.15,2.313,2.419
rcp85cooler_ssp5,2093.0,WECC,2078.9127376700003,413286.1,2.635,2.931
rcp85cooler_ssp5,2093.0,ERCOT,952.46917896,200457.42,2.919,3.065
rcp85cooler_ssp5,2094.0,EIC,7122.27743364,1340549.03,2.335,2.375
rcp85cooler_ssp5,2094.0,WECC,2095.6382644,392521.15,2.656,2.784
rcp85cooler_ssp5,2094.0,ERCOT,960.21140496,194239.25,2.943,2.97
rcp85cooler_ssp5,2095.0,EIC,7184.73825991,1402951.27,2.355,2.486
rcp85cooler_ssp5,2095.0,WECC,2113.03656637,409442.24,2.678,2.904
rcp85cooler_ssp5,2095.0,ERCOT,970.45180125,203670.72,2.974,3.114
rcp85cooler_ssp5,2096.0,EIC,7260.980171009999,1404674.3599999999,2.38,2.489
rcp85cooler_ssp5,2096.0,WECC,2128.91879737,419488.49,2.698,2.975
rcp85cooler_ssp5,2096.0,ERCOT,977.9838422400001,203999.62,2.997,3.119
rcp85cooler_ssp5,2097.0,EIC,7329.69468351,1422778.82,2.403,2.521
rcp85cooler_ssp5,2097.0,WECC,2145.9292127,425865.06,2.72,3.021
rcp85cooler_ssp5,2097.0,ERCOT,991.91510305,203719.62,3.04,3.115
rcp85cooler_ssp5,2098.0,EIC,7407.758811950001,1426341.52,2.428,2.527
rcp85cooler_ssp5,2098.0,WECC,2161.39489602,433650.59,2.74,3.076
rcp85cooler_ssp5,2098.0,ERCOT,998.04146989,214624.03,3.059,3.281
rcp85cooler_ssp5,2099.0,EIC,7478.320210479999,1440410.28,2.451,2.552
rcp85cooler_ssp5,2099.0,WECC,2178.5233028400003,429150.37,2.761,3.044
rcp85cooler_ssp5,2099.0,ERCOT,1010.0078478300001,213002.15,3.096,3.256
rcp85hotter_ssp3,2020.0,EIC,3117.81280053,600550.36,1.022,1.064
rcp85hotter_ssp3,2020.0,WECC,816.0866105299999,159459.6,1.034,1.131
rcp85hotter_ssp3,2020.0,ERCOT,335.62327256,69309.69,1.029,1.06
rcp85hotter_ssp3,2021.0,EIC,3114.36844983,595711.48,1.021,1.055
rcp85hotter_ssp3,2021.0,WECC,824.51672347,155574.75,1.045,1.103
rcp85hotter_ssp3,2021.0,ERCOT,335.90326685,66945.42,1.029,1.023
rcp85hotter_ssp3,2022.0,EIC,3109.38901016,579284.78,1.019,1.026
rcp85hotter_ssp3,2022.0,WECC,832.72779575,156295.27000000002,1.055,1.109
rcp85hotter_ssp3,2022.0,ERCOT,337.93739909,66402.43,1.036,1.015
rcp85hotter_ssp3,2023.0,EIC,3107.56027325,599994.39,1.019,1.063
rcp85hotter_ssp3,2023.0,WECC,840.7846765099999,165395.37,1.066,1.173
rcp85hotter_ssp3,2023.0,ERCOT,336.9750163,68308.22,1.033,1.044
rcp85hotter_ssp3,2024.0,EIC,3101.2760026,580255.28,1.017,1.028
rcp85hotter_ssp3,2024.0,WECC,848.9591073500001,156826.94,1.076,1.112
rcp85hotter_ssp3,2024.0,ERCOT,340.3506195,68995.33,1.043,1.055
rcp85hotter_ssp3,2025.0,EIC,3096.9130102800004,562171.48,1.015,0.996
rcp85hotter_ssp3,2025.0,WECC,857.00638659,168139.82,1.086,1.193
rcp85hotter_ssp3,2025.0,ERCOT,341.9320914,67609.22,1.048,1.034
rcp85hotter_ssp3,2026.0,EIC,3110.34829374,596883.28,1.02,1.058
rcp85hotter_ssp3,2026.0,WECC,863.67359545,160691.36000000002,1.095,1.14
rcp85hotter_ssp3,2026.0,ERCOT,342.42204783,72118.02,1.049,1.103
rcp85hotter_ssp3,2027.0,EIC,3123.65149321,607708.51,1.024,1.077
rcp85hotter_ssp3,2027.0,WECC,870.3916265299999,160719.05,1.103,1.14
rcp85hotter_ssp3,2027.0,ERCOT,342.99327166,69983.42,1.051,1.07
rcp85hotter_ssp3,2028.0,EIC,3135.2471018,606942.43,1.028,1.075
rcp85hotter_ssp3,2028.0,WECC,876.91930041,166125.12,1.112,1.178
rcp85hotter_ssp3,2028.0,ERCOT,345.46243866000003,72366.06,1.059,1.106
rcp85hotter_ssp3,2029.0,EIC,3147.41290985,591739.1,1.032,1.048
rcp85hotter_ssp3,2029.0,WECC,883.82180297,169791.71,1.12,1.204
rcp85hotter_ssp3,2029.0,ERCOT,346.98657882,67721.89,1.063,1.035
rcp85hotter_ssp3,2030.0,EIC,3158.5279377399997,617299.0,1.035,1.094
rcp85hotter_ssp3,2030.0,WECC,890.45168139,169533.66,1.129,1.202
rcp85hotter_ssp3,2030.0,ERCOT,349.83412057,71870.35,1.072,1.099
rcp85hotter_ssp3,2031.0,EIC,3158.8581511999996,604806.48,1.035,1.072
rcp85hotter_ssp3,2031.0,WECC,894.13638638,167709.62,1.133,1.19
rcp85hotter_ssp3,2031.0,ERCOT,349.61346727999995,68877.37,1.072,1.053
rcp85hotter_ssp3,2032.0,EIC,3154.36881968,606537.59,1.034,1.075
rcp85hotter_ssp3,2032.0,WECC,898.93011555,169785.48,1.139,1.204
rcp85hotter_ssp3,2032.0,ERCOT,353.10332849,70434.83,1.082,1.077
rcp85hotter_ssp3,2033.0,EIC,3154.08762827,602263.64,1.034,1.067
rcp85hotter_ssp3,2033.0,WECC,902.55453037,176502.16,1.144,1.252
rcp85hotter_ssp3,2033.0,ERCOT,353.55436667000004,71234.54,1.084,1.089
rcp85hotter_ssp3,2034.0,EIC,3151.50777409,579305.78,1.033,1.026
rcp85hotter_ssp3,2034.0,WECC,906.6458145199999,171056.38999999998,1.149,1.213
rcp85hotter_ssp3,2034.0,ERCOT,355.83720218999997,73495.24,1.091,1.124
rcp85hotter_ssp3,2035.0,EIC,3150.0205341799997,614410.6,1.033,1.089
rcp85hotter_ssp3,2035.0,WECC,910.50766702,173156.84,1.154,1.228
rcp85hotter_ssp3,2035.0,ERCOT,357.25685289999996,75092.94,1.095,1.148
rcp85hotter_ssp3,2036.0,EIC,3156.83707112,595744.03,1.035,1.056
rcp85hotter_ssp3,2036.0,WECC,916.6653595800001,180865.39,1.162,1.283
rcp85hotter_ssp3,2036.0,ERCOT,361.33227838,73209.36,1.107,1.119
rcp85hotter_ssp3,2037.0,EIC,3165.38915559,627307.74,1.038,1.111
rcp85hotter_ssp3,2037.0,WECC,923.25604117,175673.55,1.17,1.246
rcp85hotter_ssp3,2037.0,ERCOT,363.23916464,73795.32,1.113,1.128
rcp85hotter_ssp3,2038.0,EIC,3172.2298992600004,609232.51,1.04,1.079
rcp85hotter_ssp3,2038.0,WECC,929.0584315,182085.78,1.178,1.292
rcp85hotter_ssp3,2038.0,ERCOT,367.64568495,77156.69,1.127,1.18
rcp85hotter_ssp3,2039.0,EIC,3180.9155846500003,630237.2,1.043,1.117
rcp85hotter_ssp3,2039.0,WECC,935.6953319600001,173194.34,1.186,1.228
rcp85hotter_ssp3,2039.0,ERCOT,369.37274967,77237.74,1.132,1.181
rcp85hotter_ssp3,2040.0,EIC,3188.21125929,605357.73,1.045,1.073
rcp85hotter_ssp3,2040.0,WECC,941.71187502,179217.46,1.194,1.271
rcp85hotter_ssp3,2040.0,ERCOT,373.11018706,79666.92,1.144,1.218
rcp85hotter_ssp3,2041.0,EIC,3193.1623506399997,624640.04,1.047,1.107
rcp85hotter_ssp3,2041.0,WECC,946.6018485599999,181982.82,1.2,1.291
rcp85hotter_ssp3,2041.0,ERCOT,371.67852743000003,76492.15,1.139,1.169
rcp85hotter_ssp3,2042.0,EIC,3196.77190865,611267.16,1.048,1.083
rcp85hotter_ssp3,2042.0,WECC,951.15272136,182178.52,1.206,1.292
rcp85hotter_ssp3,2042.0,ERCOT,371.9275057,77001.91,1.14,1.177
rcp85hotter_ssp3,2043.0,EIC,3199.50717678,599081.68,1.049,1.061
rcp85hotter_ssp3,2043.0,WECC,955.71611735,183003.82,1.211,1.298
rcp85hotter_ssp3,2043.0,ERCOT,373.03824832,79449.44,1.143,1.215
rcp85hotter_ssp3,2044.0,EIC,3203.9331388699998,599179.85,1.05,1.062
rcp85hotter_ssp3,2044.0,WECC,960.20800701,180978.08,1.217,1.284
rcp85hotter_ssp3,2044.0,ERCOT,372.52980586,76216.49,1.142,1.165
rcp85hotter_ssp3,2045.0,EIC,3208.08521336,609599.8999999999,1.052,1.08
rcp85hotter_ssp3,2045.0,WECC,964.4618127,186863.81,1.222,1.325
rcp85hotter_ssp3,2045.0,ERCOT,372.53333489,75246.11,1.142,1.15
rcp85hotter_ssp3,2046.0,EIC,3217.6747262,650712.6900000001,1.055,1.153
